institute_id,institute_name,institute_fee,institute_reputation,institute_campus_job_placement_pct,institute_campus_area,score_cut_off,total_no_of_students,applied_no_of_students,declined_no_of_student_pct,accepted_no_of_student_pct
IDDD169,"California State University, Fresno (Fresno State)",175885.83,6.5,59.0,248.88,78.96,1754,59449,97.05,2.95
TTIG668,Georgia Gwinnett College,213633.25,5.8,98.41,249.62,78.73,3756,28226,86.69,13.31
ADNA146,Columbus State University,215735.23,8.7,67.03,188.16,89.76,2968,31435,90.56,9.44
NSNN735,Florida A&M University (Florida A&M),203458.92,6.5,76.82,258.54,95.04,1856,64047,97.10,2.90
NIAA161,"University of California, Santa Cruz (UC Santa Cruz)",197854.83,2.1,80.8,199.34,81.33,4411,56363,92.17,7.83
EMAE290,Western Connecticut State University (WCSU),214072.2,9.2,51.69,275.26,89.83,2574,73917,96.52,3.48
DAID187,University of Florida (UF),162507.35,3.4,72.31,201.38,86.42,4697,60483,92.23,7.77
APJJ450,Gordon State College,247088.47,2.7,95.59,155.81,85.29,4465,14025,68.16,31.84
DDDA138,"California State University, East Bay (CSUEB)",217663.88,9.4,85.98,237.98,98.01,1679,71887,97.66,2.34
IITT753,Florida Atlantic University (FAU),229739.11,6.3,68.03,177.52,75.71,2683,25897,89.64,10.36
NAIA176,University of West Georgia (UWG),177344.31,1.4,68.15,339.12,96.42,2695,10300,73.83,26.17
AAAE222,Georgia State University (GSU),197919.43,4.7,97.57,248.03,97.55,3020,23302,87.04,12.96
NAIN105,University of Florida (UF),247247.49,7.0,71.59,220.11,86.23,4350,34063,87.23,12.77
ITNN717,"University of California, Irvine (UC Irvine)",150750.33,4.7,98.49,296.13,92.87,3169,60727,94.78,5.22
IDAD154,Kennesaw State University,181208.21,3.9,89.7,233.8,87.31,2535,23237,89.09,10.91
ITGT617,Albany State University,168990.61,7.9,67.2,193.31,84.69,4586,63471,92.77,7.23
DNDN135,Georgia State University (GSU),162441.64,6.4,85.29,233.12,77.61,3767,74900,94.97,5.03
MAEE234,University of Massachusetts Lowell (UMass Lowell),216937.93,8.0,96.5,293.08,92.27,3766,51362,92.67,7.33
AIDI159,"California State University, Channel Islands (CSUCI or CI)",215470.82,5.8,56.56,196.62,91.19,2270,46300,95.10,4.90
STIT728,University of Massachusetts Amherst (UMass Amherst),154658.32,7.9,99.6,251.18,99.2,2976,50648,94.12,5.88
AIII116,"University of California, San Francisco (UCSF)",194237.14,6.5,83.52,316.38,83.4,1581,31167,94.93,5.07
NINN765,"University of California, Merced (UC Merced)",188001.35,4.1,84.41,229.67,89.38,1105,48200,97.71,2.29
IDNI124,Northern Kentucky University (NKU),153649.89,2.8,55.92,225.32,99.16,1406,68503,97.95,2.05
RMRR238,Georgia Southwestern State University (GSW),184215.82,3.4,54.74,320.06,99.98,1588,40693,96.10,3.90
IINA105,University of West Florida (UWF),189569.28,8.8,54.75,272.3,94.35,1778,51659,96.56,3.44
NINT701,Morehead State University,203929.16,1.6,76.36,196.79,77.46,1120,12749,91.21,8.79
NDDI193,Florida Polytechnic University (Florida Poly or FPU),191484.46,4.8,54.52,267.8,82.92,4505,58389,92.28,7.72
JPPJ487,Morehead State University,229460.72,2.8,72.92,178.01,83.83,3814,33340,88.56,11.44
AIIN144,Murray State University,214328.48,5.2,97.79,291.84,96.77,1901,62992,96.98,3.02
AAMM262,Western Kentucky University (WKU),182817.66,3.8,65.78,185.63,85.35,3119,55429,94.37,5.63
NNDA112,Atlanta Metropolitan State College,161841.73,2.2,76.16,273.64,89.38,1603,26265,93.90,6.10
TIST732,Eastern Connecticut State University (ECSU),233934.04,5.8,62.1,239.2,97.14,4518,50373,91.03,8.97
NAAN118,University of Florida (UF),232612.23,4.1,73.05,348.81,78.7,3581,69131,94.82,5.18
STIT779,Bainbridge State College,217841.94,9.1,98.65,197.07,75.76,2438,32766,92.56,7.44
NANN154,Massachusetts Maritime Academy,199840.09,6.3,72.31,251.71,97.51,2774,15652,82.28,17.72
AEAE264,"University of Louisville (Louisville, U of L, or UL)",243968.72,2.6,91.58,342.07,82.38,1988,15836,87.45,12.55
IAND123,"California State University, East Bay (CSUEB)",243860.96,8.1,67.34,176.13,93.19,2558,42397,93.97,6.03
APAA445,Western Connecticut State University (WCSU),183594.29,5.0,53.31,333.82,91.75,2504,12326,79.69,20.31
NIAN178,Florida Polytechnic University (Florida Poly or FPU),183944.6,4.2,57.2,288.41,83.41,2379,74068,96.79,3.21
NIIS716,Fitchburg State University,220788.39,9.3,75.12,262.94,89.26,2385,20531,88.38,11.62
IANA145,"California State University, Chico (Chico State)",180314.03,7.8,86.72,278.06,98.85,2810,74966,96.25,3.75
MRAE216,"California State University, East Bay (CSUEB)",156866.47,4.6,87.47,162.39,82.3,4177,67558,93.82,6.18
DNDN172,Florida Gulf Coast University (FGCU),178597.8,2.8,50.81,224.75,76.47,2399,72034,96.67,3.33
IGGI687,Albany State University,175827.55,5.2,78.78,275.13,83.88,1113,24895,95.53,4.47
DADN165,Morehead State University,223475.32,7.9,71.21,318.67,86.19,1610,25016,93.56,6.44
SINT759,Eastern Connecticut State University (ECSU),241608.49,1.2,81.75,178.5,93.02,3544,44827,92.09,7.91
ADID132,Massachusetts College of Art and Design (MassArt),234183.16,6.5,52.05,162.57,94.12,3993,53829,92.58,7.42
EEAA271,"California State University, Dominguez Hills (CSUDH)",205983.66,6.4,81.9,235.28,95.07,2825,21300,86.74,13.26
DIAI182,Augusta University,159009.62,7.3,99.21,313.13,91.62,2254,51970,95.66,4.34
SISS711,Valdosta State University (VSU),233890.18,1.8,70.79,212.65,81.65,2749,46898,94.14,5.86
DDDD117,Albany State University,207576.78,8.8,59.07,167.45,84.68,2551,71655,96.44,3.56
NNII714,"University of California, Merced (UC Merced)",174597.36,6.5,85.16,244.59,92.42,4289,38143,88.76,11.24
ANDA175,Albany State University,150711.38,8.5,93.25,252.78,83.02,1001,41772,97.60,2.40
MMAA224,Columbus State University,197205.65,2.3,57.93,160.78,80.74,2811,41600,93.24,6.76
IAND195,Eastern Kentucky University (EKU),172750.93,1.7,81.4,177.33,75.79,4628,38891,88.10,11.90
TIIS707,Fort Valley State University,214093.83,2.2,53.53,239.51,78.8,2286,61925,96.31,3.69
IDDI195,University of South Florida (USF),218605.33,5.3,78.23,256.13,78.0,2197,25142,91.26,8.74
AANN406,Western Connecticut State University (WCSU),243430.31,7.3,64.34,177.35,90.65,3817,28664,86.68,13.32
INIA146,University of Massachusetts Dartmouth (UMass Dartmouth),228673.49,7.7,60.62,289.94,86.14,2349,45691,94.86,5.14
ERRM292,Northern Kentucky University (NKU),213897.25,9.0,89.8,181.43,97.15,1915,62292,96.93,3.07
AIII131,"University of California, Merced (UC Merced)",226778.72,8.8,51.07,316.8,95.73,1167,67491,98.27,1.73
NIIS722,Dalton State College,212415.49,6.2,79.02,336.2,80.08,2472,47208,94.76,5.24
IAND106,Georgia Gwinnett College,219708.02,9.3,85.32,217.81,87.89,3062,29661,89.68,10.32
NNTS731,Central Connecticut State University (CCSU),242659.31,6.3,97.9,203.43,82.12,2736,65174,95.80,4.20
IIND123,"University of California, San Diego (UC San Diego)",223580.77,8.0,71.14,190.44,82.62,2365,66335,96.43,3.57
EREM232,Florida Gulf Coast University (FGCU),195079.03,5.9,59.85,239.71,80.65,4157,38195,89.12,10.88
NNAD146,"University of California, Irvine (UC Irvine)",242243.61,7.0,72.98,231.0,81.08,2659,17958,85.19,14.81
PAPA463,"University of California, Irvine (UC Irvine)",237265.77,3.9,82.73,237.44,91.89,2753,34391,91.99,8.01
NNDI136,Atlanta Metropolitan State College,154791.3,8.0,66.08,334.49,79.32,1243,18135,93.15,6.85
TSTN703,Armstrong State University,218495.66,1.6,69.9,172.86,85.52,1917,33868,94.34,5.66
IIND100,Valdosta State University (VSU),169207.26,3.0,61.11,285.4,95.18,2018,43343,95.34,4.66
EAMM228,"University of California, Riverside (UC Riverside)",223170.43,9.7,98.5,342.83,96.32,1659,62692,97.35,2.65
NDND107,Columbus State University,197772.51,6.8,84.96,256.73,79.89,4453,64916,93.14,6.86
SITT710,Framingham State University,190416.28,8.2,90.3,183.76,90.39,3632,68937,94.73,5.27
AADI198,Georgia Gwinnett College,172228.72,7.8,86.96,252.75,76.59,2577,37709,93.17,6.83
NSII790,Central Connecticut State University (CCSU),218272.12,1.9,97.87,175.33,90.49,1582,48382,96.73,3.27
IAID100,"University of California, San Diego (UC San Diego)",167844.96,1.6,76.43,262.15,83.7,1892,62809,96.99,3.01
AERE267,Murray State University,179099.95,6.6,62.52,214.4,82.94,4524,71101,93.64,6.36
IADI114,Fitchburg State University,164696.82,1.9,75.54,311.74,76.21,1241,61845,97.99,2.01
TSNT701,"California State University, Fresno (Fresno State)",206268.37,1.5,99.44,210.95,88.79,1695,36674,95.38,4.62
DIAA163,"University of Louisville (Louisville, U of L, or UL)",231505.94,5.1,67.81,218.24,92.1,3607,61960,94.18,5.82
ISTT723,Augusta University,235027.75,7.1,97.49,206.3,75.23,3717,22083,83.17,16.83
IAIN114,Worcester State University,230655.84,3.1,60.67,312.82,88.07,3463,39461,91.22,8.78
EERM296,Morehead State University,228011.88,8.8,80.78,308.46,81.04,4591,65693,93.01,6.99
DNAA140,Massachusetts College of Art and Design (MassArt),169604.69,4.9,58.1,167.25,84.9,3444,48308,92.87,7.13
GITI627,"California State University, Channel Islands (CSUCI or CI)",219360.37,9.6,70.71,298.11,96.26,2349,42112,94.42,5.58
IADN116,Columbus State University,169393.11,6.1,72.18,262.03,81.31,1561,50275,96.90,3.10
APPJ403,Augusta University,165574.09,6.8,72.11,206.02,89.7,2608,33851,92.30,7.70
DNAA110,College of Coastal Georgia,184569.62,1.0,61.75,176.51,91.92,1162,19239,93.96,6.04
EEMR269,Florida Atlantic University (FAU),201522.18,7.6,97.66,237.39,83.99,1279,16065,92.04,7.96
ADAI138,"California State University, Fullerton (Fullerton, CSUF, Cal State Fullerton)",199398.27,1.1,90.12,221.01,78.58,1424,40093,96.45,3.55
STII768,"University of California, Santa Barbara (UC Santa Barbara)",193384.94,3.1,82.95,217.58,78.68,1288,26502,95.14,4.86
DNNN131,Morehead State University,167810.49,6.8,79.94,347.96,98.85,1510,35414,95.74,4.26
SNNT737,Bridgewater State University,217801.93,9.9,82.95,314.75,80.3,3060,10909,71.95,28.05
INDA101,Framingham State University,241602.26,2.6,95.23,240.68,83.98,4183,40790,89.75,10.25
AMER230,University of West Florida (UWF),221652.29,6.8,95.26,275.58,76.22,2096,34914,94.00,6.00
NNDA108,Florida Atlantic University (FAU),179407.69,3.4,57.28,233.44,79.47,2711,38323,92.93,7.07
NPJJ492,Clayton State University,176621.2,3.1,93.39,241.9,96.99,1395,52748,97.36,2.64
DINA168,"California State University, Chico (Chico State)",204786.61,8.6,60.54,236.43,91.46,1322,56706,97.67,2.33
GGII645,"University of California, San Francisco (UCSF)",171557.6,6.8,78.28,291.74,88.19,2467,18001,86.30,13.70
AAAD100,Georgia State University (GSU),195723.97,1.8,90.74,176.92,90.7,3709,46027,91.94,8.06
MMRE258,Middle Georgia State University,217017.23,6.0,98.83,319.06,81.37,2595,66181,96.08,3.92
DNDI192,"University of Louisville (Louisville, U of L, or UL)",229521.28,3.8,59.19,264.03,87.09,2360,47396,95.02,4.98
IINI780,New College of Florida,180090.22,8.6,85.12,174.6,84.29,4573,47481,90.37,9.63
NANN198,South Georgia State College (SGSC),196648.42,3.4,62.57,336.71,75.4,1447,37850,96.18,3.82
NTIS728,Georgia State University (GSU),170035.12,4.5,84.11,245.28,90.77,4114,19243,78.62,21.38
DNIN143,Florida State University (FSU),151067.2,4.7,95.07,196.13,90.85,3026,40830,92.59,7.41
RARE205,Eastern Connecticut State University (ECSU),243661.17,1.1,70.04,268.49,82.28,2775,24980,88.89,11.11
IAND190,New College of Florida,161159.6,1.7,71.13,256.89,91.21,1188,10081,88.22,11.78
TTTS752,"California State University, Chico (Chico State)",156739.04,7.2,61.41,269.83,96.72,3280,72906,95.50,4.50
ANDD156,Georgia Gwinnett College,190381.22,5.8,94.52,163.35,88.0,1074,43844,97.55,2.45
ITNS732,Middle Georgia State University,224239.1,2.0,82.32,207.56,90.67,1948,23703,91.78,8.22
AAIA153,College of Coastal Georgia,215954.33,9.4,73.89,330.55,89.34,3734,10136,63.16,36.84
ARRR241,"California State University, Chico (Chico State)",168965.16,4.2,68.26,179.38,84.75,4315,41807,89.68,10.32
NNNA164,Gordon State College,153658.34,9.7,83.94,285.42,94.17,2755,13205,79.14,20.86
NITN776,"University of California, San Diego (UC San Diego)",234551.2,8.1,50.66,208.27,75.35,2950,57499,94.87,5.13
AANA111,Southern Connecticut State University (SCSU),187084.9,8.7,60.89,167.89,87.72,1766,37858,95.34,4.66
APPN401,University of Massachusetts Medical School,235968.73,6.1,70.41,151.63,91.58,2338,40235,94.19,5.81
NIAN120,Valdosta State University (VSU),150819.17,4.9,70.27,274.92,99.63,3854,39192,90.17,9.83
AMRE236,Bainbridge State College,215015.2,2.6,72.56,268.81,95.81,2544,25690,90.10,9.90
AIID144,"University of California, Riverside (UC Riverside)",202752.81,7.9,62.88,213.9,76.93,3656,10386,64.80,35.20
ISII755,Savannah State University,210034.52,2.9,98.69,315.47,83.81,1733,33001,94.75,5.25
AAIA176,South Georgia State College (SGSC),161085.01,6.0,52.39,287.72,75.35,1170,33230,96.48,3.52
STII747,"University of California, Santa Cruz (UC Santa Cruz)",165834.64,1.6,95.4,224.23,88.65,3937,27083,85.46,14.54
NAAN165,University of Massachusetts Lowell (UMass Lowell),179464.72,2.3,90.27,241.31,89.79,1295,60105,97.85,2.15
ARRE285,Florida Gulf Coast University (FGCU),228508.84,7.6,95.74,275.16,93.69,3189,27115,88.24,11.76
IDND198,Kentucky State University,181433.21,5.1,64.69,182.57,91.42,4442,37465,88.14,11.86
AJAA427,"University of California, Irvine (UC Irvine)",226175.76,3.8,61.17,253.24,79.26,2624,15357,82.91,17.09
DNIN109,Northern Kentucky University (NKU),192929.59,1.6,57.34,257.45,99.35,2663,39997,93.34,6.66
STSS730,Columbus State University,213463.31,7.6,94.47,194.64,88.46,3854,25288,84.76,15.24
ADNA116,Morehead State University,153923.89,1.4,84.76,340.9,81.9,4072,73256,94.44,5.56
EAAR271,"University of California, Los Angeles (UCLA)",181768.35,1.1,97.66,306.21,80.11,2366,25631,90.77,9.23
DDNN149,Florida Gulf Coast University (FGCU),209747.94,7.4,89.87,277.33,95.82,1090,32534,96.65,3.35
STTT758,University of South Florida (USF),199301.19,8.7,95.88,298.99,94.69,2757,13174,79.07,20.93
IDIA164,Framingham State University,190215.02,4.0,76.06,205.55,78.29,2067,52946,96.10,3.90
INNI717,"California State University, Bakersfield (CSUB)",187727.44,3.1,55.95,327.85,77.76,4424,35023,87.37,12.63
IDIN182,University of Florida (UF),162941.68,10.0,85.11,259.35,95.01,2477,10107,75.49,24.51
RARM238,University of Massachusetts Medical School,212782.53,7.8,78.56,157.24,94.96,1715,56338,96.96,3.04
DANI147,"California State University, Fresno (Fresno State)",208303.28,3.4,87.88,179.37,92.15,3114,73027,95.74,4.26
SNSS767,Georgia Highlands College,207327.42,1.6,85.28,254.5,92.97,3784,68129,94.45,5.55
DDAA148,Florida Polytechnic University (Florida Poly or FPU),193771.31,3.5,90.94,238.79,99.6,3523,66804,94.73,5.27
GIII621,"California State University, East Bay (CSUEB)",187371.98,3.1,94.14,228.62,93.16,1844,30710,94.00,6.00
AADN100,University of Central Florida (UCF),213983.78,2.6,64.05,205.59,81.41,2542,60778,95.82,4.18
EREA298,Savannah State University,174116.25,6.5,92.72,206.29,79.47,2086,24749,91.57,8.43
DNII170,Fitchburg State University,197943.1,7.5,59.77,263.71,87.51,2708,52214,94.81,5.19
TNTI711,University of West Georgia (UWG),226800.43,4.3,54.34,264.62,77.8,1442,17134,91.58,8.42
NINA113,"California State University, Fresno (Fresno State)",170424.2,3.8,96.16,158.94,88.59,3893,42638,90.87,9.13
JJPJ449,Fort Valley State University,239183.72,9.4,67.56,250.61,99.27,3336,43214,92.28,7.72
NDIA163,Florida International University (FIU),187223.97,3.3,68.58,343.3,78.15,3392,39910,91.50,8.50
RAEE210,"University of California, Irvine (UC Irvine)",172239.11,3.4,80.53,235.11,95.64,2639,69810,96.22,3.78
NDAD127,Georgia Highlands College,184748.59,3.3,70.56,167.8,91.38,3903,74888,94.79,5.21
NTTT715,Clayton State University,164322.54,7.4,61.63,197.57,82.5,3747,13599,72.45,27.55
NIDD168,Florida Gulf Coast University (FGCU),203897.61,5.6,84.35,323.66,99.44,3665,22228,83.51,16.49
TIII795,"California State University, East Bay (CSUEB)",156783.06,9.3,63.18,255.05,95.95,3341,60386,94.47,5.53
IIAA144,Massachusetts College of Art and Design (MassArt),211426.41,5.5,69.01,241.25,82.94,1378,49292,97.20,2.80
ERAA268,Clayton State University,244204.7,1.2,87.16,293.17,99.88,2037,58395,96.51,3.49
NDNA155,Florida Gulf Coast University (FGCU),161902.76,8.3,96.17,330.12,98.31,4193,65747,93.62,6.38
AJJJ465,Gordon State College,219802.91,2.5,57.21,166.9,91.28,2590,13950,81.43,18.57
DAII152,Atlanta Metropolitan State College,223107.23,9.0,82.81,347.06,81.35,4404,11797,62.67,37.33
SSST798,New College of Florida,219464.79,9.8,84.12,276.87,95.57,3453,42020,91.78,8.22
NIDN168,South Georgia State College (SGSC),247101.39,8.3,54.19,285.71,77.02,4223,51256,91.76,8.24
EAMM222,"University of California, Davis (UC Davis)",185142.55,6.3,74.5,210.01,96.41,2627,28434,90.76,9.24
AIAN141,New College of Florida,187136.9,6.0,63.33,265.32,84.95,4627,44386,89.58,10.42
INNN711,"California State University, Fullerton (Fullerton, CSUF, Cal State Fullerton)",163713.93,4.9,88.32,345.63,91.53,4435,46816,90.53,9.47
ANDI126,Georgia College and State University,153451.44,1.1,98.6,182.09,91.39,4454,66411,93.29,6.71
SSSS753,"California State University, East Bay (CSUEB)",242223.46,8.8,85.35,304.34,75.76,3266,20552,84.11,15.89
AAND156,Florida Polytechnic University (Florida Poly or FPU),243624.47,4.1,90.11,327.09,88.51,3246,73114,95.56,4.44
MMAA224,"California State University, Channel Islands (CSUCI or CI)",202842.09,8.4,82.69,340.25,82.87,2937,39939,92.65,7.35
NAIA107,"California State University, Fresno (Fresno State)",210524.49,8.1,88.26,333.01,88.74,4733,66517,92.88,7.12
ITGI611,Western Connecticut State University (WCSU),152387.38,6.4,79.53,265.67,89.64,2121,64595,96.72,3.28
IDAN155,"University of California, Berkeley (UC Berkeley)",157408.55,5.5,57.58,287.54,77.97,1921,14341,86.60,13.40
TSTT755,Kennesaw State University,182389.9,2.0,57.46,167.66,81.96,2826,39252,92.80,7.20
DAII193,Framingham State University,231107.68,1.2,81.75,261.46,86.23,4091,29403,86.09,13.91
AAMA234,East Georgia State College,194266.91,9.2,72.66,291.21,89.02,3854,63728,93.95,6.05
ANIN170,University of North Georgia (UNG),163038.9,2.5,80.78,307.4,85.16,3426,19117,82.08,17.92
TIST727,Murray State University,244701.67,2.5,65.58,262.38,95.41,2338,44723,94.77,5.23
AANI160,"University of California, Irvine (UC Irvine)",218785.19,6.9,60.19,199.29,77.65,1367,62133,97.80,2.20
NNAN460,Georgia Gwinnett College,225121.19,3.7,82.67,174.97,96.41,1881,68623,97.26,2.74
DNAD106,Florida Gulf Coast University (FGCU),175388.55,3.0,55.07,286.69,84.0,2611,40804,93.60,6.40
AERM247,Dalton State College,181221.55,4.6,72.2,302.46,77.3,2655,47911,94.46,5.54
NDID190,Westfield State University,216585.29,8.8,59.77,279.5,75.69,3145,70195,95.52,4.48
ITNT715,University of West Georgia (UWG),171727.23,7.6,94.14,184.76,87.41,1127,70184,98.39,1.61
ADIA109,"California State University, Dominguez Hills (CSUDH)",206642.3,6.3,85.28,203.1,96.79,3287,37625,91.26,8.74
TITT628,"California State University, Dominguez Hills (CSUDH)",153870.2,8.0,60.49,269.45,89.68,1460,15050,90.30,9.70
NIDD181,Augusta University,165848.61,2.0,73.86,201.05,87.03,4018,67735,94.07,5.93
AAAR297,Worcester State University,158897.15,8.3,73.74,160.78,79.28,3526,66250,94.68,5.32
AIID155,Western Kentucky University (WKU),159183.1,3.1,82.2,157.87,97.63,3305,26498,87.53,12.47
JAJA406,"California State University, Dominguez Hills (CSUDH)",226773.22,2.0,55.58,195.05,87.54,1945,49852,96.10,3.90
AIAN119,Eastern Kentucky University (EKU),183447.21,2.3,72.5,255.83,80.51,2096,57089,96.33,3.67
ISSI709,Western Kentucky University (WKU),246250.2,1.6,87.79,206.73,86.02,1907,21547,91.15,8.85
ADIA128,Georgia State University (GSU),169271.36,7.2,68.33,158.93,84.31,1504,57157,97.37,2.63
ARMR254,"University of California, Berkeley (UC Berkeley)",221329.79,4.4,90.49,231.01,98.14,2846,60229,95.27,4.73
