institute_id,institute_name,institute_fee,institute_reputation,institute_campus_job_placement_pct,institute_campus_area,score_cut_off,total_no_of_students,applied_no_of_students,declined_no_of_student_pct,accepted_no_of_student_pct
ISTT751,Kentucky State University,163348.03,8.6,53.72,231.33,75.11,4413,44405,90.06,9.94
INAD164,Atlanta Metropolitan State College,239958.3,1.2,69.0,288.59,95.0,4386,42390,89.65,10.35
EEEE240,University of South Florida (USF),195758.06,5.1,95.43,312.46,93.77,1325,44582,97.03,2.97
IDND163,"California State University, Chico (Chico State)",201874.96,5.6,69.06,219.2,75.73,2893,15852,81.75,18.25
ISNS719,University of West Florida (UWF),238167.65,4.2,95.42,220.77,80.77,1417,14219,90.03,9.97
DDID159,Southern Connecticut State University (SCSU),201173.69,9.2,64.95,199.05,82.44,3876,26820,85.55,14.45
JAAA477,University of Massachusetts Boston (UMass Boston),152812.0,6.1,92.64,312.67,86.22,4076,27930,85.41,14.59
DNND119,"University of California, Santa Cruz (UC Santa Cruz)",179605.49,1.2,62.85,244.85,78.69,1452,26292,94.48,5.52
EMAR233,Georgia College and State University,229082.17,9.9,82.68,159.16,83.17,4452,74193,94.00,6.00
DAND192,"University of Louisville (Louisville, U of L, or UL)",231587.34,4.3,57.73,276.51,81.07,3274,55508,94.10,5.90
TIIN755,Clayton State University,231025.72,6.4,69.86,157.9,96.3,3563,14183,74.88,25.12
NDDD132,"California State University, Dominguez Hills (CSUDH)",195918.6,8.2,98.56,166.87,78.8,3818,21758,82.45,17.55
ISII766,Massachusetts Maritime Academy,220431.68,8.5,80.94,314.8,75.99,1695,31898,94.69,5.31
DDDD182,University of North Georgia (UNG),242754.79,3.3,64.15,194.83,77.16,3973,54989,92.77,7.23
EMMA240,Georgia Gwinnett College,202670.39,5.4,85.76,263.31,80.88,2051,39090,94.75,5.25
AIIN112,Georgia College and State University,191342.26,4.9,80.39,303.05,78.82,1491,49458,96.99,3.01
PAAP408,Florida State University (FSU),185744.43,1.6,73.06,319.66,96.43,2885,29505,90.22,9.78
AAIA151,Bridgewater State University,204237.52,6.4,88.61,167.12,99.9,3439,69762,95.07,4.93
SNSS739,Framingham State University,154582.73,6.1,98.4,265.17,84.29,3386,22138,84.71,15.29
ANDN150,"California State University, Fullerton (Fullerton, CSUF, Cal State Fullerton)",196441.12,3.2,61.43,181.27,81.49,1945,35450,94.51,5.49
AREA229,"University of California, San Diego (UC San Diego)",229773.27,1.5,88.28,151.78,92.78,2497,13553,81.58,18.42
INAI130,Southern Connecticut State University (SCSU),221721.58,9.0,88.09,223.29,87.26,2362,72474,96.74,3.26
INNN755,"University of California, Santa Barbara (UC Santa Barbara)",200463.57,5.8,98.36,285.77,92.01,3573,20057,82.19,17.81
INND125,Northern Kentucky University (NKU),190528.55,1.1,90.2,155.61,88.26,4678,28558,83.62,16.38
TNNT737,Massachusetts Maritime Academy,170780.09,4.9,95.87,183.63,96.11,4705,47239,90.04,9.96
ADNI118,"University of California, Berkeley (UC Berkeley)",156839.28,2.4,52.78,212.9,76.18,1017,13881,92.67,7.33
RMRA283,New College of Florida,183095.86,7.7,86.29,237.27,86.06,3833,65465,94.14,5.86
DNNI185,Valdosta State University (VSU),231865.86,4.3,82.16,274.75,81.0,4470,20664,78.37,21.63
ISNT753,University of West Georgia (UWG),228654.88,6.5,93.13,319.07,87.28,1272,61490,97.93,2.07
ANDA114,Western Kentucky University (WKU),227157.93,1.0,61.84,303.18,90.23,1104,18565,94.05,5.95
GIII617,Western Connecticut State University (WCSU),206320.31,6.7,77.91,259.67,76.64,1665,19917,91.64,8.36
IIDD194,New College of Florida,195178.5,3.3,99.0,284.16,86.09,4614,38762,88.10,11.90
ERRE251,Georgia Southwestern State University (GSW),201558.65,3.4,82.66,303.63,98.74,3032,52854,94.26,5.74
NDDN193,University of North Florida (UNF),160383.72,4.1,57.6,163.88,75.59,2356,33094,92.88,7.12
NTIN771,Central Connecticut State University (CCSU),162710.51,5.3,50.46,291.65,90.02,1720,22286,92.28,7.72
DDAA132,University of Massachusetts Boston (UMass Boston),215700.89,5.6,95.53,303.97,75.95,2020,65668,96.92,3.08
PJAN440,"University of Louisville (Louisville, U of L, or UL)",246957.81,3.1,64.62,333.96,86.97,2142,51509,95.84,4.16
NIIN181,"University of California, Santa Cruz (UC Santa Cruz)",185893.56,9.9,78.51,337.98,98.12,3935,33399,88.22,11.78
RAAA211,Albany State University,152617.76,1.6,80.23,311.76,77.25,4407,60609,92.73,7.27
DDDD178,Abraham Baldwin Agricultural College,156142.17,7.6,62.83,188.51,82.18,4591,21775,78.92,21.08
TTSN749,University of Massachusetts Dartmouth (UMass Dartmouth),222042.18,5.0,97.11,289.9,87.62,1232,51080,97.59,2.41
DNDA184,University of Massachusetts Amherst (UMass Amherst),179169.1,9.6,65.91,179.34,96.85,4258,16698,74.50,25.50
ITSN773,University of Massachusetts Boston (UMass Boston),238532.52,8.9,81.44,200.67,83.24,3914,47425,91.75,8.25
NDAD151,Central Connecticut State University (CCSU),193890.24,4.9,92.19,211.13,87.91,2202,34897,93.69,6.31
MEAE214,Dalton State College,157110.52,1.5,84.62,156.74,81.74,2692,50432,94.66,5.34
IDNA146,College of Coastal Georgia,188759.55,4.8,57.97,297.63,76.55,4480,35265,87.30,12.70
PJAN419,University of Kentucky (Kentucky or UK),165466.83,3.7,70.13,295.64,90.03,1587,42147,96.23,3.77
DDID167,Kennesaw State University,152311.61,3.1,77.28,340.4,79.28,2088,14271,85.37,14.63
TTSI735,"University of California, San Diego (UC San Diego)",183012.22,9.5,72.44,245.17,79.26,4029,12459,67.66,32.34
ADAI142,University of Florida (UF),163999.41,3.1,88.48,312.29,82.86,1903,51184,96.28,3.72
ARER234,"University of California, Irvine (UC Irvine)",175758.07,6.4,71.43,246.81,92.86,3250,69429,95.32,4.68
DDAI172,Western Kentucky University (WKU),228832.71,9.1,68.21,245.69,78.88,4534,13284,65.87,34.13
TNIS764,Murray State University,179251.82,4.1,68.23,249.9,95.77,2010,10311,80.51,19.49
NAID198,Florida Gulf Coast University (FGCU),249540.68,6.7,88.85,343.49,97.6,2599,68802,96.22,3.78
NNSI795,University of Central Florida (UCF),239143.5,5.3,69.33,216.48,82.36,3868,66617,94.19,5.81
DIAD153,Massachusetts College of Liberal Arts,248333.5,8.8,52.45,269.31,89.02,2275,45873,95.04,4.96
MERM282,Fitchburg State University,208646.0,1.5,69.16,308.02,83.66,1441,64690,97.77,2.23
NDDD173,University of North Georgia (UNG),233419.93,3.0,85.52,283.52,78.34,3765,31209,87.94,12.06
IIIT653,"California State University, Bakersfield (CSUB)",155182.72,1.4,89.07,274.7,94.97,3067,74764,95.90,4.10
IIAI196,Clayton State University,203439.45,7.8,64.31,259.46,79.17,1716,24660,93.04,6.96
SSTT745,Georgia State University (GSU),195474.94,9.0,79.79,186.26,84.97,3696,20456,81.93,18.07
AIAN137,"University of California, Riverside (UC Riverside)",173261.67,2.6,89.76,195.0,82.7,4697,51418,90.87,9.13
EREA249,Florida International University (FIU),196093.26,3.8,95.95,321.77,75.13,1712,33113,94.83,5.17
ADDA107,"California State University, Bakersfield (CSUB)",220020.82,4.0,96.99,347.19,97.48,4703,54635,91.39,8.61
INIT800,"University of Louisville (Louisville, U of L, or UL)",218398.85,1.0,78.71,261.84,84.35,4658,25468,81.71,18.29
ADIA174,University of Kentucky (Kentucky or UK),191873.78,3.2,97.37,315.88,83.72,1886,18542,89.83,10.17
JJJJ467,Middle Georgia State University,205808.37,8.1,73.75,277.25,93.21,1266,49142,97.42,2.58
DINI135,Massachusetts College of Art and Design (MassArt),200467.05,4.2,56.98,239.94,79.02,1670,48644,96.57,3.43
REEM260,Clayton State University,186609.17,1.6,63.06,173.75,88.39,4392,71189,93.83,6.17
ADII112,"University of California, Davis (UC Davis)",241836.73,2.2,57.39,289.67,75.93,1304,46275,97.18,2.82
NTSI726,Valdosta State University (VSU),184033.2,9.8,91.92,250.2,77.0,2810,24547,88.55,11.45
AIIA137,Kennesaw State University,227063.95,2.6,70.31,298.22,85.11,1415,37063,96.18,3.82
IIGG609,Albany State University,221696.35,4.9,83.24,318.71,95.31,2046,50790,95.97,4.03
IANA138,University of Massachusetts Medical School,158024.34,4.3,72.14,284.38,95.43,2028,16407,87.64,12.36
RRRM223,Eastern Kentucky University (EKU),240158.91,2.8,61.94,267.39,99.79,2474,14556,83.00,17.00
NDII140,Georgia College and State University,218310.28,4.9,79.49,221.34,78.07,4143,58500,92.92,7.08
JJPA436,Northern Kentucky University (NKU),249101.01,9.9,69.1,267.09,87.01,3478,70762,95.08,4.92
NIIN125,Georgia College and State University,187503.46,7.8,65.21,310.61,92.69,4358,10033,56.56,43.44
ITTT794,Morehead State University,227196.83,6.3,63.9,297.86,90.14,4692,64389,92.71,7.29
AIAA118,Florida A&M University (Florida A&M),178355.64,9.1,75.72,231.24,80.48,2842,30899,90.80,9.20
REMM299,"California State University, Channel Islands (CSUCI or CI)",237323.65,6.0,53.45,242.0,97.92,1139,49304,97.69,2.31
DIDD125,Albany State University,191773.85,7.9,83.99,160.31,79.62,2426,53353,95.45,4.55
NSTT758,Florida State University (FSU),193239.64,7.0,77.93,152.46,91.33,3101,50758,93.89,6.11
ADDA143,Florida Polytechnic University (Florida Poly or FPU),164296.93,8.1,52.56,184.7,86.43,3938,12939,69.56,30.44
SSNT738,Florida Gulf Coast University (FGCU),238901.19,4.3,56.51,288.47,95.49,3219,26843,88.01,11.99
DINN111,Northern Kentucky University (NKU),239243.7,3.7,75.34,309.59,75.31,4019,45610,91.19,8.81
RMAR204,Dalton State College,210506.18,3.0,68.63,190.04,91.22,3717,71399,94.79,5.21
IIDA118,Georgia College and State University,164717.94,3.1,75.22,203.99,93.92,2866,44822,93.61,6.39
SSIN702,Bridgewater State University,182908.4,9.4,83.93,175.76,79.36,2419,35788,93.24,6.76
AAII170,Dalton State College,239917.26,2.8,51.15,230.91,99.4,4427,18006,75.41,24.59
NSTT736,Columbus State University,178666.51,2.7,95.37,154.61,87.05,2410,66128,96.36,3.64
ANII168,Georgia College and State University,171692.7,8.8,71.57,242.24,83.89,2658,11811,77.50,22.50
MERA300,Bainbridge State College,167213.96,9.8,54.72,167.72,76.37,3503,18870,81.44,18.56
DDIA111,Columbus State University,181671.84,4.8,50.93,277.45,97.86,2606,42590,93.88,6.12
NTNT735,"University of California, Davis (UC Davis)",242361.68,8.9,83.49,301.49,84.12,2366,63028,96.25,3.75
NIDN102,Augusta University,212247.24,4.8,59.59,229.51,87.18,3068,54963,94.42,5.58
JANP421,Western Connecticut State University (WCSU),228466.62,1.8,56.62,291.98,93.0,2136,23664,90.97,9.03
DNND190,"University of Louisville (Louisville, U of L, or UL)",221916.4,3.9,69.4,234.64,92.78,1280,10828,88.18,11.82
MEMA287,Georgia College and State University,151914.76,9.7,87.06,296.39,85.27,1918,34530,94.45,5.55
DDII122,University of Georgia (UGA),233859.37,6.9,67.23,251.05,92.27,3184,71892,95.57,4.43
IGIG655,Georgia Highlands College,174884.37,1.7,56.21,182.01,80.75,4540,35819,87.33,12.67
ADAA146,Central Connecticut State University (CCSU),229270.16,9.6,78.02,313.94,76.5,1542,74156,97.92,2.08
IITN744,Murray State University,220624.12,2.1,74.2,163.22,86.46,4531,50596,91.04,8.96
ADNA198,Georgia State University (GSU),190516.69,9.6,90.11,331.0,99.66,2397,60033,96.01,3.99
AREA289,University of Massachusetts Dartmouth (UMass Dartmouth),204003.1,6.8,90.52,293.55,85.98,2078,43893,95.27,4.73
NAND122,"University of California, San Francisco (UCSF)",215444.3,4.4,62.3,176.2,92.47,2926,21885,86.63,13.37
NPNA478,"University of California, Los Angeles (UCLA)",206081.93,9.3,75.91,343.8,89.96,1399,18506,92.44,7.56
DAND200,Columbus State University,219914.49,3.7,64.99,264.15,76.57,1306,74029,98.24,1.76
SSIN708,University of South Florida (USF),221888.08,4.2,57.53,213.05,95.88,3720,17898,79.22,20.78
NAAI160,Georgia Institute of Technology (Georgia Tech),236619.72,3.6,52.78,318.75,96.37,2829,10236,72.36,27.64
AAEM254,University of Central Florida (UCF),163084.84,7.5,98.32,308.26,93.0,3329,17872,81.37,18.63
AINN183,University of Massachusetts Lowell (UMass Lowell),202934.99,9.7,54.11,181.38,88.03,2607,66366,96.07,3.93
INNI779,Florida State University (FSU),214284.01,4.7,78.52,333.02,76.03,1377,27958,95.07,4.93
DDID179,University of Massachusetts Medical School,199249.04,5.6,60.06,199.65,84.47,4417,62601,92.94,7.06
IGII694,Georgia Southern University,215362.25,8.6,95.43,276.42,86.35,4585,26095,82.43,17.57
NIDD162,Georgia College and State University,199889.32,5.5,97.43,310.42,97.85,1594,48591,96.72,3.28
RERA205,New College of Florida,175315.5,7.8,53.85,305.48,80.65,1194,71568,98.33,1.67
AIAD112,South Georgia State College (SGSC),216075.68,1.3,77.47,177.85,76.79,1076,66836,98.39,1.61
TNSI789,Fort Valley State University,191998.59,9.3,73.47,297.91,81.89,3461,54275,93.62,6.38
IANN171,University of Florida (UF),231344.32,8.0,78.9,346.93,93.1,1653,39129,95.78,4.22
NSNN791,Valdosta State University (VSU),193495.35,9.5,90.63,184.59,80.05,1147,27693,95.86,4.14
NAII108,South Georgia State College (SGSC),229373.41,1.4,93.17,172.1,83.01,2503,21877,88.56,11.44
MEEE236,Florida International University (FIU),244551.71,7.1,59.49,313.47,78.72,2405,53412,95.50,4.50
DNAD158,New College of Florida,222480.13,2.5,93.85,256.04,99.33,4743,64420,92.64,7.36
NINS799,Framingham State University,225819.45,2.7,82.94,285.27,87.23,3945,10619,62.85,37.15
DDAD176,Central Connecticut State University (CCSU),226316.19,4.2,80.52,236.1,89.34,3498,57695,93.94,6.06
JPNP492,Dalton State College,221854.94,3.0,89.13,342.1,95.05,4429,26543,83.31,16.69
IADA104,Eastern Connecticut State University (ECSU),163661.87,7.9,74.16,206.58,99.6,3039,23176,86.89,13.11
AMRE216,"University of California, San Diego (UC San Diego)",248112.05,3.1,84.06,238.74,93.35,2880,48972,94.12,5.88
NNIN194,Gordon State College,162675.9,8.5,87.17,258.8,95.13,3044,44582,93.17,6.83
TSNI736,East Georgia State College,173635.86,7.6,66.06,205.22,76.82,1683,72152,97.67,2.33
ADDI156,Gordon State College,234958.45,5.9,96.3,229.0,85.42,4091,56477,92.76,7.24
TTTN734,Georgia State University (GSU),157080.32,5.4,63.22,286.23,95.31,4418,52634,91.61,8.39
IDDN121,Armstrong State University,152415.35,7.7,59.17,212.59,79.33,1518,31295,95.15,4.85
AEAA297,Middle Georgia State University,204072.12,7.0,87.79,191.99,98.12,4193,58123,92.79,7.21
NAIA162,Fitchburg State University,158878.2,2.4,87.11,305.12,89.92,2509,44346,94.34,5.66
JPNN477,"California State University, Channel Islands (CSUCI or CI)",238242.56,4.3,91.74,323.3,94.05,3278,51033,93.58,6.42
ADAN200,University of Massachusetts Medical School,215479.23,5.3,63.42,154.94,82.74,3134,31585,90.08,9.92
NNTI798,East Georgia State College,153178.12,4.9,75.16,162.77,91.65,4679,71784,93.48,6.52
IDDI171,University of Kentucky (Kentucky or UK),183603.04,4.2,67.62,197.89,98.83,2394,58180,95.89,4.11
MMRE224,"University of California, Riverside (UC Riverside)",231482.58,9.7,59.63,193.97,88.35,1125,29051,96.13,3.87
AAIN170,"University of California, Los Angeles (UCLA)",193648.91,6.2,82.08,258.92,75.59,1375,21970,93.74,6.26
ITTI627,"University of California, Santa Cruz (UC Santa Cruz)",166342.77,6.0,52.83,341.97,98.27,4622,69263,93.33,6.67
NNDN188,Florida International University (FIU),210805.88,7.5,53.78,214.44,85.22,4448,16695,73.36,26.64
SNSS763,Georgia Southwestern State University (GSW),155269.27,7.0,74.58,312.06,89.2,2575,11207,77.02,22.98
IDDD102,University of Georgia (UGA),186448.05,2.1,53.63,274.73,94.39,2160,40134,94.62,5.38
EREM276,University of Central Florida (UCF),226097.14,3.7,67.3,342.9,84.65,4616,70735,93.47,6.53
ADND179,Atlanta Metropolitan State College,175796.23,5.5,71.56,313.68,85.54,2718,37288,92.71,7.29
IITI760,Gordon State College,183194.59,8.6,93.41,257.61,76.69,3905,72195,94.59,5.41
ANND135,"California State University, Bakersfield (CSUB)",173879.88,1.3,54.91,189.12,87.23,4205,41581,89.89,10.11
TITN760,Florida A&M University (Florida A&M),151296.57,3.1,74.11,298.45,77.32,1594,50430,96.84,3.16
AANI198,Middle Georgia State University,191803.41,4.5,86.54,157.09,86.62,1339,39500,96.61,3.39
RAAM279,Georgia Gwinnett College,151627.16,1.8,59.42,211.03,88.63,1477,12785,88.45,11.55
NDAD107,Bridgewater State University,235098.23,2.3,93.7,343.72,88.22,4256,65010,93.45,6.55
IISN766,Northern Kentucky University (NKU),187200.33,5.0,72.53,180.25,86.02,2461,28886,91.48,8.52
NIDA194,Florida A&M University (Florida A&M),239517.0,1.6,83.17,216.51,81.59,4167,20115,79.28,20.72
PNAP470,Georgia Southwestern State University (GSW),229414.96,9.8,70.37,318.37,91.02,2969,32454,90.85,9.15
NINN100,Florida Atlantic University (FAU),238124.16,8.3,92.28,174.32,91.93,4663,52838,91.17,8.83
ERAR240,Florida State University (FSU),208840.08,9.8,51.05,164.8,91.07,1851,64087,97.11,2.89
INAA140,University of Massachusetts Dartmouth (UMass Dartmouth),242415.96,9.9,87.37,210.31,88.76,4227,59409,92.88,7.12
TSTS703,Kentucky State University,227893.43,2.1,87.99,289.85,89.95,2282,66335,96.56,3.44
NIAI110,University of Massachusetts Amherst (UMass Amherst),153171.31,7.2,58.89,227.47,86.38,3024,67901,95.55,4.45
TSSS728,Columbus State University,228474.44,3.6,50.39,175.17,80.94,3692,58972,93.74,6.26
IDAN140,Salem State University,174849.83,6.9,97.2,174.09,84.57,3205,64829,95.06,4.94
MEEA258,New College of Florida,236688.34,8.8,61.53,187.06,91.89,1213,15593,92.22,7.78
NANN113,University of South Florida (USF),235185.13,5.5,56.78,320.83,84.41,1006,28986,96.53,3.47
PNNN430,University of Central Florida (UCF),225997.77,3.5,77.36,314.12,90.71,1124,65153,98.27,1.73
ANNN101,Murray State University,196099.73,8.0,61.16,329.69,94.67,1233,33997,96.37,3.63
NNTI732,University of Massachusetts Medical School,203798.94,7.8,61.39,163.78,83.91,2262,59415,96.19,3.81
ADAI147,Northern Kentucky University (NKU),203449.87,7.3,93.57,271.55,94.61,3264,19324,83.11,16.89
MAMA256,"University of California, Santa Cruz (UC Santa Cruz)",244748.16,6.6,81.04,197.51,92.58,2492,60601,95.89,4.11
NDID102,Georgia Gwinnett College,213842.08,4.5,57.17,259.52,92.54,3728,39990,90.68,9.32
IIIN773,University of North Florida (UNF),187092.37,1.3,75.14,244.44,96.47,3168,20861,84.81,15.19
NDAA178,Eastern Connecticut State University (ECSU),152710.79,6.7,93.1,241.74,82.7,3575,57767,93.81,6.19
SSNI742,Western Kentucky University (WKU),188303.92,6.5,92.28,337.86,98.13,2618,51335,94.90,5.10
DDAA152,"California State University, Bakersfield (CSUB)",219551.08,3.2,70.11,188.7,98.67,3557,72154,95.07,4.93
MEMR221,University of West Florida (UWF),231225.99,2.8,74.6,172.73,84.21,2400,15640,84.65,15.35
AAAN192,Morehead State University,217286.26,6.0,74.92,272.77,84.12,4290,68822,93.77,6.23
SIST758,Middle Georgia State University,197530.24,4.5,54.15,271.12,84.07,4049,55694,92.73,7.27
NDNI115,"University of California, Santa Cruz (UC Santa Cruz)",182929.85,6.9,96.02,238.35,85.24,2474,19802,87.51,12.49
SSNT724,Massachusetts College of Liberal Arts,214033.65,4.9,96.38,217.64,75.62,3278,25930,87.36,12.64
AIAI140,University of Massachusetts Boston (UMass Boston),195023.71,7.7,92.67,167.76,84.41,3042,32015,90.50,9.50
AMRM271,Kentucky State University,243786.12,1.4,79.0,260.08,91.11,2215,18498,88.03,11.97
INAN161,Bainbridge State College,162090.94,7.8,56.77,222.98,85.46,3990,67203,94.06,5.94
IIII629,University of West Florida (UWF),224123.93,5.0,75.18,217.48,77.91,1157,21454,94.61,5.39
DANN187,Clayton State University,154365.72,2.6,58.48,222.25,96.32,1182,15185,92.22,7.78
NJNJ454,University of West Florida (UWF),198318.82,8.9,87.82,349.88,84.23,2068,26740,92.27,7.73
NAID115,Dalton State College,239334.58,1.2,87.72,236.28,89.16,4046,32146,87.41,12.59
RMAE210,Bainbridge State College,217482.84,8.9,56.16,309.82,79.77,2690,58674,95.42,4.58
ANDD122,"California State University, Chico (Chico State)",180376.26,2.3,96.07,202.18,83.09,2469,21955,88.75,11.25
TSIS774,Bainbridge State College,171339.98,2.9,54.69,203.22,93.28,4403,58629,92.49,7.51
DDNN172,Clayton State University,210313.21,6.7,62.16,174.09,97.11,2568,54438,95.28,4.72
SNSS753,"California State University, East Bay (CSUEB)",173443.39,6.4,63.54,275.52,98.88,3354,18919,82.27,17.73
DIIA129,Bainbridge State College,194904.14,1.3,65.92,219.03,99.3,1927,27388,92.96,7.04
