loan_id,customer_id,loan_type,principal_amount,interest_rate,term_month,start_date,end_date
3079103491,191095,Education,1014405.12,15.61,77,2015-07-06 23:15:41.642873,2021-11-01 23:15:41.642873
3079181953,464471,Business,1634769.31,14.07,115,2020-09-26 23:15:41.642873,2030-03-08 23:15:41.642873
3079260416,45194,Education,1720673.08,13.31,60,2024-05-13 23:15:41.642873,2029-04-17 23:15:41.642873
3079338880,580420,Personal,709650.79,14.2,71,2014-09-09 23:15:41.642873,2020-07-09 23:15:41.642873
3079417345,623326,Education,1048180.37,15.69,95,2014-08-15 23:15:41.642873,2022-06-04 23:15:41.642873
3079495811,845803,Vehicle,1258820.1,8.86,78,2020-06-15 23:15:41.642873,2026-11-11 23:15:41.642873
3079574278,831118,Housing,889731.88,9.09,89,2021-11-27 23:15:41.642873,2029-03-20 23:15:41.642873
3079652746,408398,Housing,1500932.93,9.81,88,2014-02-17 23:15:41.642873,2021-05-11 23:15:41.642873
3079731215,932854,Personal,1305433.86,14.0,93,2020-12-31 23:15:41.642873,2028-08-21 23:15:41.642873
3079809685,889093,Education,623539.47,12.41,89,2013-01-04 23:15:41.642873,2020-04-27 23:15:41.642873
3079888156,559763,Personal,1347234.43,9.68,49,2014-03-25 23:15:41.642873,2018-04-03 23:15:41.642873
3079966628,216844,Education,1650700.86,9.61,40,2019-05-12 23:15:41.642873,2022-08-24 23:15:41.642873
3080045101,769887,Housing,569272.4,13.71,39,2020-11-28 23:15:41.642873,2024-02-11 23:15:41.642873
3080123575,660660,Personal,1641312.48,15.48,115,2022-04-05 23:15:41.642873,2031-09-15 23:15:41.642873
3080202050,191936,Education,1733641.38,10.32,109,2019-06-26 23:15:41.642873,2028-06-08 23:15:41.642873
3080280526,717910,Vehicle,1253393.17,9.4,40,2020-05-06 23:15:41.642873,2023-08-19 23:15:41.642873
3080359003,644795,Business,1704258.89,15.34,50,2024-01-19 23:15:41.642873,2028-02-27 23:15:41.642873
3080437481,777107,Education,1177512.93,11.28,77,2017-04-23 23:15:41.642873,2023-08-20 23:15:41.642873
3080515960,141358,Vehicle,1449378.82,14.32,108,2022-07-22 23:15:41.642873,2031-06-05 23:15:41.642873
3080594440,998375,Education,994567.61,13.87,96,2015-07-28 23:15:41.642873,2023-06-16 23:15:41.642873
3080672921,115706,Personal,875703.16,12.22,74,2020-12-24 23:15:41.642873,2027-01-22 23:15:41.642873
3080751403,709469,Personal,1702577.53,14.91,51,2021-11-27 23:15:41.642873,2026-02-04 23:15:41.642873
3080829886,34512,Personal,569804.67,10.66,46,2016-04-09 23:15:41.642873,2020-01-19 23:15:41.642873
3080908370,648679,Education,609848.96,12.95,42,2016-01-16 23:15:41.642873,2019-06-29 23:15:41.642873
3080986855,811018,Personal,710266.85,15.36,67,2014-01-21 23:15:41.642873,2019-07-24 23:15:41.642873
3081065341,301031,Education,1112934.37,12.68,80,2014-06-03 23:15:41.642873,2020-12-28 23:15:41.642873
3081143828,711833,Education,1128349.07,14.19,109,2023-09-24 23:15:41.642873,2032-09-06 23:15:41.642873
3081222316,410823,Business,1814399.98,14.15,116,2015-05-10 23:15:41.642873,2024-11-18 23:15:41.642873
3081300805,451544,Vehicle,1151147.82,14.27,108,2023-05-31 23:15:41.642873,2032-04-13 23:15:41.642873
3081379295,355008,Business,1215389.12,11.18,36,2014-01-31 23:15:41.642873,2017-01-15 23:15:41.642873
3081457786,582020,Vehicle,1065942.22,8.28,113,2021-11-24 23:15:41.642873,2031-03-07 23:15:41.642873
3081536278,987401,Housing,1563969.51,10.18,71,2024-09-04 23:15:41.642873,2030-07-05 23:15:41.642873
3081614771,635598,Housing,589616.37,12.23,81,2020-02-07 23:15:41.642873,2026-10-03 23:15:41.642873
3081693265,399880,Vehicle,1886465.46,8.86,115,2020-10-30 23:15:41.642873,2030-04-11 23:15:41.642873
3081771760,813138,Business,670523.94,11.92,41,2022-12-12 23:15:41.642873,2026-04-25 23:15:41.642873
3081850256,876494,Housing,1800452.37,13.9,55,2018-07-11 23:15:41.642873,2023-01-16 23:15:41.642873
3081928753,274789,Housing,1902809.44,11.25,89,2023-10-26 23:15:41.642873,2031-02-16 23:15:41.642873
3082007251,490927,Vehicle,985276.35,12.83,111,2016-11-20 23:15:41.642873,2026-01-02 23:15:41.642873
3082085750,530887,Housing,629030.25,14.69,90,2019-08-17 23:15:41.642873,2027-01-07 23:15:41.642873
3082164250,705564,Housing,1281837.64,11.95,54,2015-01-19 23:15:41.642873,2019-06-27 23:15:41.642873
3082242751,671008,Housing,605972.45,7.74,60,2019-07-18 23:15:41.642873,2024-06-21 23:15:41.642873
3082321253,623783,Vehicle,1006310.06,11.65,109,2013-04-11 23:15:41.642873,2022-03-25 23:15:41.642873
3082399756,344304,Housing,1269934.87,15.27,102,2022-04-18 23:15:41.642873,2030-09-03 23:15:41.642873
3082478260,186168,Vehicle,900402.1,14.46,76,2013-07-09 23:15:41.642873,2019-10-06 23:15:41.642873
3082556765,409360,Vehicle,1740824.72,10.36,64,2020-09-05 23:15:41.642873,2025-12-08 23:15:41.642873
3082635271,95509,Education,1353764.73,14.51,115,2015-05-16 23:15:41.642873,2024-10-25 23:15:41.642873
3082713778,309591,Personal,1288833.19,15.43,80,2014-08-01 23:15:41.642873,2021-02-25 23:15:41.642873
3082792286,649320,Education,1495446.23,12.03,91,2019-03-22 23:15:41.642873,2026-09-11 23:15:41.642873
3082870795,577550,Housing,1140546.66,11.2,39,2014-06-03 23:15:41.642873,2017-08-16 23:15:41.642873
3082949305,708406,Housing,797805.99,14.32,113,2024-03-07 23:15:41.642873,2033-06-18 23:15:41.642873
3083027816,910611,Vehicle,698787.34,9.71,118,2022-08-16 23:15:41.642873,2032-04-25 23:15:41.642873
3083106328,322786,Vehicle,1947846.44,9.13,77,2014-10-23 23:15:41.642873,2021-02-18 23:15:41.642873
3083184841,1007473,Housing,908709.59,14.09,72,2016-09-06 23:15:41.642873,2022-08-06 23:15:41.642873
3083263355,930932,Vehicle,1317003.66,14.86,92,2014-07-20 23:15:41.642873,2022-02-08 23:15:41.642873
3083341870,611851,Vehicle,723691.03,14.92,65,2015-02-08 23:15:41.642873,2020-06-11 23:15:41.642873
3083420386,700155,Vehicle,946660.06,9.57,111,2024-03-13 23:15:41.642873,2033-04-25 23:15:41.642873
3083498903,972098,Business,775692.63,12.29,37,2013-05-31 23:15:41.642873,2016-06-14 23:15:41.642873
3083577421,248990,Business,1644303.48,10.46,45,2022-12-07 23:15:41.642873,2026-08-18 23:15:41.642873
3083655940,522569,Vehicle,749521.17,7.72,91,2023-09-25 23:15:41.642873,2031-03-17 23:15:41.642873
3083734460,612253,Business,1104843.01,13.28,64,2016-11-21 23:15:41.642873,2022-02-23 23:15:41.642873
3083812981,495003,Education,903087.99,15.07,68,2015-05-24 23:15:41.642873,2020-12-23 23:15:41.642873
3083891503,822944,Education,920502.95,14.15,72,2015-04-09 23:15:41.642873,2021-03-08 23:15:41.642873
3083970026,567282,Business,1556029.22,15.65,42,2020-01-05 23:15:41.642873,2023-06-18 23:15:41.642873
3084048550,311979,Personal,1272349.77,14.56,70,2018-10-29 23:15:41.642873,2024-07-29 23:15:41.642873
3084127075,71311,Personal,1799948.83,9.89,59,2015-08-17 23:15:41.642873,2020-06-21 23:15:41.642873
3084205601,774367,Vehicle,1356604.72,10.94,119,2013-12-18 23:15:41.642873,2023-09-27 23:15:41.642873
3084284128,104091,Education,888067.43,12.03,104,2019-09-24 23:15:41.642873,2028-04-09 23:15:41.642873
3084362656,566048,Housing,1915379.23,14.71,46,2019-03-06 23:15:41.642873,2022-12-15 23:15:41.642873
3084441185,606512,Housing,1018975.52,9.68,111,2017-12-27 23:15:41.642873,2027-02-08 23:15:41.642873
3084519715,946066,Vehicle,747960.19,13.14,39,2022-12-29 23:15:41.642873,2026-03-13 23:15:41.642873
3084598246,411305,Vehicle,1328758.19,14.59,105,2023-03-27 23:15:41.642873,2031-11-10 23:15:41.642873
3084676778,358233,Education,555800.1,13.02,101,2016-02-20 23:15:41.642873,2024-06-07 23:15:41.642873
3084755311,595392,Personal,1945482.23,13.53,103,2024-03-20 23:15:41.642873,2032-09-04 23:15:41.642873
3084833845,197573,Personal,845476.85,9.88,84,2015-03-03 23:15:41.642873,2022-01-25 23:15:41.642873
3084912380,35941,Vehicle,663630.75,13.53,114,2017-03-30 23:15:41.642873,2026-08-10 23:15:41.642873
3084990916,962399,Personal,1567645.52,11.86,101,2020-05-13 23:15:41.642873,2028-08-29 23:15:41.642873
3085069453,384628,Business,1507863.1,11.21,45,2019-02-28 23:15:41.642873,2022-11-09 23:15:41.642873
3085147991,855887,Personal,700057.98,10.75,117,2024-09-08 23:15:41.642873,2034-04-19 23:15:41.642873
3085226530,139438,Housing,954333.33,9.44,57,2013-07-27 23:15:41.642873,2018-04-02 23:15:41.642873
3085305070,834540,Housing,1281800.98,15.36,114,2012-11-30 23:15:41.642873,2022-04-12 23:15:41.642873
3085383611,538905,Education,1370578.43,10.78,59,2017-01-22 23:15:41.642873,2021-11-27 23:15:41.642873
3085462153,755511,Personal,575133.09,15.05,49,2024-09-16 23:15:41.642873,2028-09-25 23:15:41.642873
3085540696,607746,Housing,955023.13,11.23,109,2014-06-29 23:15:41.642873,2023-06-12 23:15:41.642873
3085619240,175832,Housing,654205.59,10.14,120,2013-11-25 23:15:41.642873,2023-10-04 23:15:41.642873
3085697785,139807,Business,896577.69,11.84,101,2014-09-24 23:15:41.642873,2023-01-10 23:15:41.642873
3085776331,167260,Personal,1014706.96,13.74,102,2015-09-14 23:15:41.642873,2024-01-30 23:15:41.642873
3085854878,89986,Housing,777076.24,13.36,39,2019-04-25 23:15:41.642873,2022-07-08 23:15:41.642873
3085933426,891690,Housing,1629430.95,8.39,117,2021-04-20 23:15:41.642873,2030-11-29 23:15:41.642873
3086011975,798384,Business,1249524.69,13.98,40,2016-05-02 23:15:41.642873,2019-08-15 23:15:41.642873
3086090525,611216,Housing,1281684.63,11.21,95,2019-10-20 23:15:41.642873,2027-08-09 23:15:41.642873
3086169076,199662,Vehicle,1043953.28,15.16,97,2021-10-24 23:15:41.642873,2029-10-12 23:15:41.642873
3086247628,844193,Education,1373062.68,12.78,80,2018-05-11 23:15:41.642873,2024-12-05 23:15:41.642873
3086326181,668964,Business,1659682.61,14.95,39,2014-11-19 23:15:41.642873,2018-02-01 23:15:41.642873
3086404735,543694,Housing,544591.71,9.39,87,2023-07-15 23:15:41.642873,2030-09-06 23:15:41.642873
3086483290,275894,Personal,1355202.41,11.37,89,2017-05-30 23:15:41.642873,2024-09-20 23:15:41.642873
3086561846,940359,Housing,1223756.15,8.91,70,2014-12-18 23:15:41.642873,2020-09-17 23:15:41.642873
3086640403,938436,Vehicle,906312.43,9.81,75,2021-01-07 23:15:41.642873,2027-03-07 23:15:41.642873
3086718961,803258,Business,1530768.9,11.7,101,2018-07-03 23:15:41.642873,2026-10-19 23:15:41.642873
3086797520,837678,Education,1953868.15,12.98,70,2022-09-18 23:15:41.642873,2028-06-18 23:15:41.642873
3086876080,371379,Business,1412857.0,14.07,119,2013-01-09 23:15:41.642873,2022-10-19 23:15:41.642873
3086954641,575587,Business,1536080.57,11.24,83,2023-02-04 23:15:41.642873,2029-11-29 23:15:41.642873
3087033203,932856,Business,1266700.71,13.2,84,2023-10-22 23:15:41.642873,2030-09-15 23:15:41.642873
3087111766,130316,Personal,611341.62,15.45,91,2014-03-01 23:15:41.642873,2021-08-21 23:15:41.642873
3087190330,673628,Vehicle,1732786.04,10.87,60,2021-04-26 23:15:41.642873,2026-03-31 23:15:41.642873
3087268895,323571,Vehicle,1794367.27,11.46,63,2017-12-16 23:15:41.642873,2023-02-18 23:15:41.642873
3087347461,1006734,Education,754965.9,12.88,118,2016-04-01 23:15:41.642873,2025-12-10 23:15:41.642873
3087426028,364184,Personal,1471027.68,9.29,45,2020-03-17 23:15:41.642873,2023-11-27 23:15:41.642873
3087504596,467154,Education,1881111.64,12.5,55,2022-03-15 23:15:41.642873,2026-09-20 23:15:41.642873
3087583165,114715,Business,1355544.57,10.69,40,2013-02-11 23:15:41.642873,2016-05-26 23:15:41.642873
3087661735,955676,Education,1719429.86,10.02,96,2015-01-08 23:15:41.642873,2022-11-27 23:15:41.642873
3087740306,987860,Personal,1731739.47,13.31,41,2016-03-28 23:15:41.642873,2019-08-10 23:15:41.642873
3087818878,46108,Education,674951.61,9.26,57,2016-08-27 23:15:41.642873,2021-05-03 23:15:41.642873
3087897451,930801,Vehicle,1270849.82,7.82,97,2023-09-24 23:15:41.642873,2031-09-12 23:15:41.642873
3087976025,222518,Personal,1628796.27,8.38,42,2016-03-31 23:15:41.642873,2019-09-12 23:15:41.642873
3088054600,19548,Personal,1942409.47,11.74,40,2018-01-07 23:15:41.642873,2021-04-21 23:15:41.642873
3088133176,25485,Personal,1616848.77,11.85,49,2020-04-24 23:15:41.642873,2024-05-03 23:15:41.642873
3088211753,469528,Education,1361307.09,8.93,99,2013-03-12 23:15:41.642873,2021-04-29 23:15:41.642873
3088290331,719511,Vehicle,1818131.31,7.8,117,2017-02-11 23:15:41.642873,2026-09-22 23:15:41.642873
3088368910,386798,Housing,1798556.65,15.75,68,2019-07-30 23:15:41.642873,2025-02-28 23:15:41.642873
3088447490,416353,Vehicle,1080275.15,12.97,119,2021-01-29 23:15:41.642873,2030-11-08 23:15:41.642873
3088526071,681887,Personal,1462881.34,12.2,104,2019-03-31 23:15:41.642873,2027-10-15 23:15:41.642873
3088604653,786178,Housing,1893984.9,14.88,112,2013-05-10 23:15:41.642873,2022-07-22 23:15:41.642873
3088683236,658132,Vehicle,1896877.26,8.86,47,2023-09-09 23:15:41.642873,2027-07-20 23:15:41.642873
3088761820,603324,Personal,789544.64,10.9,56,2016-09-25 23:15:41.642873,2021-05-02 23:15:41.642873
3088840405,392034,Housing,901827.43,8.51,38,2020-06-05 23:15:41.642873,2023-07-20 23:15:41.642873
3088918991,692937,Personal,1217167.17,7.92,120,2018-05-25 23:15:41.642873,2028-04-02 23:15:41.642873
3088997578,63364,Housing,815197.33,9.66,72,2019-04-14 23:15:41.642873,2025-03-13 23:15:41.642873
3089076166,648476,Housing,578077.9,10.44,85,2024-04-28 23:15:41.642873,2031-04-22 23:15:41.642873
3089154755,301751,Business,1829288.24,10.7,40,2020-01-12 23:15:41.642873,2023-04-26 23:15:41.642873
3089233345,28829,Housing,950751.16,8.9,96,2019-10-17 23:15:41.642873,2027-09-05 23:15:41.642873
3089311936,615770,Vehicle,822282.09,7.62,36,2017-03-13 23:15:41.642873,2020-02-26 23:15:41.642873
3089390528,891409,Education,1018462.86,14.57,108,2021-03-14 23:15:41.642873,2030-01-26 23:15:41.642873
3089469121,741849,Business,933667.76,12.3,116,2024-08-18 23:15:41.642873,2034-02-27 23:15:41.642873
3089547715,72114,Vehicle,1079226.47,13.99,110,2017-12-24 23:15:41.642873,2027-01-06 23:15:41.642873
3089626310,698725,Education,1055851.59,8.92,57,2013-03-14 23:15:41.642873,2017-11-18 23:15:41.642873
3089704906,751741,Education,896330.11,10.59,70,2020-05-12 23:15:41.642873,2026-02-10 23:15:41.642873
3089783503,631889,Vehicle,1943094.4,14.65,63,2022-10-24 23:15:41.642873,2027-12-27 23:15:41.642873
3089862101,459515,Personal,1016871.84,8.98,102,2022-05-07 23:15:41.642873,2030-09-22 23:15:41.642873
3089940700,673671,Housing,1437063.08,15.53,72,2020-01-15 23:15:41.642873,2025-12-14 23:15:41.642873
3090019300,543591,Vehicle,1419019.66,8.98,68,2020-08-17 23:15:41.642873,2026-03-19 23:15:41.642873
3090097901,99027,Education,1324344.69,11.79,64,2024-09-08 23:15:41.642873,2029-12-11 23:15:41.642873
3090176503,638414,Education,1747052.75,12.32,95,2015-11-23 23:15:41.642873,2023-09-12 23:15:41.642873
3090255106,921246,Vehicle,1052023.34,11.45,44,2013-07-19 23:15:41.642873,2017-02-28 23:15:41.642873
3090333710,555635,Vehicle,1896432.49,11.43,106,2021-11-30 23:15:41.642873,2030-08-15 23:15:41.642873
3090412315,635364,Housing,1611100.14,12.03,82,2022-06-27 23:15:41.642873,2029-03-22 23:15:41.642873
3090490921,983847,Housing,1133395.15,10.1,116,2023-02-09 23:15:41.642873,2032-08-20 23:15:41.642873
3090569528,579379,Vehicle,558571.38,11.08,87,2020-04-15 23:15:41.642873,2027-06-08 23:15:41.642873
3090648136,331642,Personal,980424.52,13.39,55,2018-08-30 23:15:41.642873,2023-03-07 23:15:41.642873
3090726745,120170,Education,569645.2,15.24,45,2021-03-13 23:15:41.642873,2024-11-22 23:15:41.642873
3090805355,651843,Business,1068493.33,8.24,37,2013-08-15 23:15:41.642873,2016-08-29 23:15:41.642873
3090883966,846206,Personal,1131961.97,8.21,57,2019-04-23 23:15:41.642873,2023-12-28 23:15:41.642873
3090962578,775776,Education,688710.01,8.3,55,2021-05-02 23:15:41.642873,2025-11-07 23:15:41.642873
3091041191,947455,Education,1665317.85,13.22,81,2024-05-28 23:15:41.642873,2031-01-22 23:15:41.642873
3091119805,180128,Education,1461896.01,15.49,89,2019-11-29 23:15:41.642873,2027-03-22 23:15:41.642873
3091198420,696795,Housing,692865.48,14.92,111,2020-09-23 23:15:41.642873,2029-11-05 23:15:41.642873
3091277036,687323,Housing,1066254.07,15.53,58,2016-12-11 23:15:41.642873,2021-09-16 23:15:41.642873
3091355653,276914,Vehicle,1334156.03,8.87,87,2016-05-01 23:15:41.642873,2023-06-24 23:15:41.642873
3091434271,849233,Education,1458780.63,12.61,108,2017-05-09 23:15:41.642873,2026-03-23 23:15:41.642873
3091512890,589866,Education,1740750.01,14.23,41,2021-05-16 23:15:41.642873,2024-09-27 23:15:41.642873
3091591510,767032,Housing,939283.1,9.05,48,2014-01-11 23:15:41.642873,2017-12-21 23:15:41.642873
3091670131,740105,Business,1578020.84,12.88,39,2014-05-24 23:15:41.642873,2017-08-06 23:15:41.642873
3091748753,421910,Vehicle,1385535.13,9.24,94,2017-10-01 23:15:41.642873,2025-06-21 23:15:41.642873
3091827376,599462,Education,1743430.88,9.13,53,2015-03-03 23:15:41.642873,2019-07-10 23:15:41.642873
3091906000,303754,Housing,1573688.34,8.22,116,2017-01-09 23:15:41.642873,2026-07-21 23:15:41.642873
3091984625,621792,Personal,829436.92,11.78,116,2014-01-24 23:15:41.642873,2023-08-05 23:15:41.642873
3092063251,939373,Education,702381.98,12.51,69,2013-01-23 23:15:41.642873,2018-09-24 23:15:41.642873
3092141878,206918,Personal,904507.43,9.4,114,2019-02-08 23:15:41.642873,2028-06-20 23:15:41.642873
3092220506,427559,Vehicle,1706722.5,15.47,46,2022-12-04 23:15:41.642873,2026-09-14 23:15:41.642873
3092299135,467168,Education,809911.91,8.87,37,2017-10-29 23:15:41.642873,2020-11-12 23:15:41.642873
3092377765,679544,Education,1548751.57,14.54,112,2017-06-29 23:15:41.642873,2026-09-10 23:15:41.642873
3092456396,75056,Business,1086708.48,10.4,55,2017-04-30 23:15:41.642873,2021-11-05 23:15:41.642873
3092535028,830654,Business,1615609.86,11.98,79,2017-08-26 23:15:41.642873,2024-02-21 23:15:41.642873
3092613661,440081,Housing,1317534.61,13.25,108,2018-12-03 23:15:41.642873,2027-10-17 23:15:41.642873
3092692295,827682,Housing,1363686.33,8.99,118,2016-12-20 23:15:41.642873,2026-08-30 23:15:41.642873
3092770930,962260,Education,1044064.2,10.81,79,2024-05-21 23:15:41.642873,2030-11-16 23:15:41.642873
3092849566,871823,Education,845947.57,15.06,61,2021-01-04 23:15:41.642873,2026-01-08 23:15:41.642873
3092928203,728106,Education,1596982.41,9.86,64,2017-07-20 23:15:41.642873,2022-10-22 23:15:41.642873
3093006841,879061,Vehicle,816610.16,10.54,92,2021-12-09 23:15:41.642873,2029-06-30 23:15:41.642873
3093085480,642689,Vehicle,1762210.49,9.87,96,2020-07-07 23:15:41.642873,2028-05-26 23:15:41.642873
3093164120,129586,Vehicle,613036.4,11.85,107,2014-10-26 23:15:41.642873,2023-08-10 23:15:41.642873
3093242761,145497,Education,1747303.79,10.2,58,2022-10-19 23:15:41.642873,2027-07-25 23:15:41.642873
3093321403,291264,Education,1884111.54,10.32,52,2020-11-20 23:15:41.642873,2025-02-27 23:15:41.642873
3093400046,106477,Personal,1548235.93,15.61,96,2024-01-08 23:15:41.642873,2031-11-27 23:15:41.642873
3093478690,659570,Education,1735334.13,12.15,118,2023-02-28 23:15:41.642873,2032-11-07 23:15:41.642873
3093557335,768664,Vehicle,1724282.71,11.91,107,2022-05-04 23:15:41.642873,2031-02-16 23:15:41.642873
3093635981,76965,Business,994638.9,12.65,78,2018-07-16 23:15:41.642873,2024-12-11 23:15:41.642873
3093714628,520890,Vehicle,1629508.0,8.16,52,2016-02-02 23:15:41.642873,2020-05-11 23:15:41.642873
3093793276,490602,Housing,1066707.09,7.67,67,2016-10-26 23:15:41.642873,2022-04-28 23:15:41.642873
3093871925,927243,Personal,1398884.47,15.11,40,2017-12-22 23:15:41.642873,2021-04-05 23:15:41.642873
3093950575,133273,Personal,1995625.69,11.24,47,2018-12-11 23:15:41.642873,2022-10-21 23:15:41.642873
3094029226,442375,Vehicle,1242018.36,8.63,72,2017-12-24 23:15:41.642873,2023-11-23 23:15:41.642873
3094107878,30184,Business,1401821.35,11.23,55,2017-01-14 23:15:41.642873,2021-07-22 23:15:41.642873
3094186531,218768,Business,1516227.15,14.92,68,2015-11-26 23:15:41.642873,2021-06-27 23:15:41.642873
3094265185,844465,Housing,815274.02,14.46,113,2013-03-01 23:15:41.642873,2022-06-12 23:15:41.642873
3094343840,928885,Education,1383000.42,14.88,79,2018-12-27 23:15:41.642873,2025-06-23 23:15:41.642873
3094422496,578213,Education,1593247.58,10.32,79,2018-10-13 23:15:41.642873,2025-04-09 23:15:41.642873
3094501153,810103,Education,716545.67,15.34,86,2020-03-09 23:15:41.642873,2027-04-02 23:15:41.642873
3094579811,501341,Education,712384.72,15.42,88,2021-12-17 23:15:41.642873,2029-03-10 23:15:41.642873
3094658470,146838,Housing,853553.9,14.58,87,2014-08-25 23:15:41.642873,2021-10-17 23:15:41.642873
3094737130,344972,Education,1134129.35,8.27,45,2019-11-02 23:15:41.642873,2023-07-14 23:15:41.642873
