fc_id,fc_release_to_mfg_date,fc_release_to_mfg_count,fc_arrival_from_mfg_date,fc_arrival_from_mfg_count,fc_inspection_date,fc_mfg_facility_id,fc_release_to_shipment_date,mfg_facility_id,to_mfg_facility_arrival_date,from_mfg_facility_departure_date,mfg_facility_input_count,mfg_facility_output_count,mfg_facility_backlog_count,mfg_facility_product_capability_count
FC#89765,2015-07-24 18:37:37.075217,983,2015-08-01 18:37:37.075217,531,2021-02-09 01:18:37.075217,MFG_ID#1693,2015-07-13 18:37:37.075217,MFG_ID#1693,2015-07-28 18:37:37.075217,2015-08-01 18:37:37.075217,86342,79872,6470,115
FC#51277,2022-09-11 10:23:37.075227,248,2022-09-20 10:23:37.075227,229,2023-01-03 08:59:37.075227,MFG_ID#1280,2022-09-03 10:23:37.075227,MFG_ID#1280,2022-09-13 10:23:37.075227,2022-09-15 10:23:37.075227,125843,117613,8230,143
FC#91365,2024-12-25 02:45:37.075236,152,2025-01-05 02:45:37.075236,210,2024-03-15 13:20:37.075236,MFG_ID#1555,2024-12-08 02:45:37.075236,MFG_ID#1555,2024-12-27 02:45:37.075236,2024-12-30 02:45:37.075236,129867,80787,49080,97
FC#86296,2024-06-21 05:23:37.075246,285,2024-06-28 05:23:37.075246,955,2021-06-05 16:14:37.075246,MFG_ID#1163,2024-07-02 05:23:37.075246,MFG_ID#1163,2024-06-25 05:23:37.075246,2024-06-27 05:23:37.075246,161892,127661,34231,78
FC#113897,2020-08-18 05:49:37.075256,427,2020-08-26 05:49:37.075256,372,2022-02-13 21:12:37.075256,MFG_ID#634,2020-08-02 05:49:37.075256,MFG_ID#634,2020-08-21 05:49:37.075256,2020-08-23 05:49:37.075256,111111,61992,49119,111
FC#147136,2021-11-12 23:05:37.075266,110,2021-11-21 23:05:37.075266,709,2022-11-02 15:12:37.075266,MFG_ID#798,2021-11-10 23:05:37.075266,MFG_ID#798,2021-11-15 23:05:37.075266,2021-11-17 23:05:37.075266,144811,129231,15580,133
FC#166739,2019-03-06 04:18:37.075276,550,2019-03-14 04:18:37.075276,622,2023-06-12 22:27:37.075276,MFG_ID#1004,2019-02-12 04:18:37.075276,MFG_ID#1004,2019-03-10 04:18:37.075276,2019-03-13 04:18:37.075276,182811,179122,3689,70
FC#5310,2016-06-17 14:36:37.075286,842,2016-06-28 14:36:37.075286,481,2024-08-22 13:08:37.075286,MFG_ID#1291,2016-06-05 14:36:37.075286,MFG_ID#1291,2016-06-19 14:36:37.075286,2016-06-22 14:36:37.075286,142074,139619,2455,77
FC#152133,2021-09-03 06:17:37.075296,592,2021-09-11 06:17:37.075296,199,2024-02-18 23:28:37.075296,MFG_ID#1719,2021-08-27 06:17:37.075296,MFG_ID#1719,2021-09-07 06:17:37.075296,2021-09-08 06:17:37.075296,107142,94614,12528,92
FC#176399,2017-12-12 19:31:37.075306,961,2017-12-21 19:31:37.075306,27,2022-12-12 14:13:37.075306,MFG_ID#551,2017-12-07 19:31:37.075306,MFG_ID#551,2017-12-14 19:31:37.075306,2017-12-16 19:31:37.075306,132101,115834,16267,135
FC#93780,2019-01-27 09:05:37.075317,457,2019-02-05 09:05:37.075317,979,2024-08-12 03:24:37.075317,MFG_ID#1532,2019-01-07 09:05:37.075317,MFG_ID#1532,2019-01-31 09:05:37.075317,2019-02-04 09:05:37.075317,154878,129321,25557,138
FC#26423,2022-01-29 05:41:37.075329,103,2022-02-07 05:41:37.075329,925,2024-03-03 17:34:37.075329,MFG_ID#1524,2022-01-11 05:41:37.075329,MFG_ID#1524,2022-02-02 05:41:37.075329,2022-02-04 05:41:37.075329,199028,149995,49033,61
FC#161532,2024-10-15 10:43:37.075340,957,2024-10-23 10:43:37.075340,865,2023-07-26 09:46:37.075340,MFG_ID#1706,2024-10-11 10:43:37.075340,MFG_ID#1706,2024-10-17 10:43:37.075340,2024-10-20 10:43:37.075340,121817,93398,28419,104
FC#167973,2015-07-15 09:12:37.075352,125,2015-07-27 09:12:37.075352,993,2022-07-29 01:34:37.075352,MFG_ID#1020,2015-07-09 09:12:37.075352,MFG_ID#1020,2015-07-19 09:12:37.075352,2015-07-23 09:12:37.075352,198549,169285,29264,135
FC#53508,2022-07-15 18:40:37.075363,684,2022-07-26 18:40:37.075363,645,2021-02-22 07:57:37.075363,MFG_ID#682,2022-07-09 18:40:37.075363,MFG_ID#682,2022-07-17 18:40:37.075363,2022-07-19 18:40:37.075363,75091,63960,11131,102
FC#132512,2018-11-26 21:10:37.075375,290,2018-12-06 21:10:37.075375,125,2024-12-19 13:12:37.075375,MFG_ID#1560,2018-11-06 21:10:37.075375,MFG_ID#1560,2018-11-28 21:10:37.075375,2018-11-30 21:10:37.075375,108873,78538,30335,137
FC#43937,2020-02-11 01:02:37.075386,426,2020-02-20 01:02:37.075386,131,2022-08-24 09:31:37.075386,MFG_ID#831,2020-02-10 01:02:37.075386,MFG_ID#831,2020-02-14 01:02:37.075386,2020-02-16 01:02:37.075386,91402,86138,5264,95
FC#156206,2017-06-06 05:53:37.075397,276,2017-06-18 05:53:37.075397,708,2025-01-26 22:36:37.075397,MFG_ID#1331,2017-06-07 05:53:37.075397,MFG_ID#1331,2017-06-10 05:53:37.075397,2017-06-14 05:53:37.075397,106501,63339,43162,147
FC#113125,2022-04-01 20:57:37.075408,566,2022-04-13 20:57:37.075408,96,2025-01-21 09:23:37.075408,MFG_ID#1668,2022-04-06 20:57:37.075408,MFG_ID#1668,2022-04-04 20:57:37.075408,2022-04-08 20:57:37.075408,188985,173415,15570,72
FC#112662,2022-04-12 12:55:37.075419,857,2022-04-24 12:55:37.075419,595,2024-05-03 23:50:37.075419,MFG_ID#1900,2022-04-22 12:55:37.075419,MFG_ID#1900,2022-04-16 12:55:37.075419,2022-04-20 12:55:37.075419,146663,101503,45160,89
FC#87182,2023-05-01 03:20:37.075430,197,2023-05-10 03:20:37.075430,420,2022-09-10 03:40:37.075430,MFG_ID#885,2023-04-25 03:20:37.075430,MFG_ID#885,2023-05-03 03:20:37.075430,2023-05-06 03:20:37.075430,150681,140781,9900,102
FC#16021,2021-04-19 11:03:37.075452,795,2021-04-28 11:03:37.075452,286,2024-08-19 12:43:37.075452,MFG_ID#718,2021-04-08 11:03:37.075452,MFG_ID#718,2021-04-21 11:03:37.075452,2021-04-22 11:03:37.075452,172877,160427,12450,57
FC#171199,2019-12-30 07:51:37.075462,749,2020-01-10 07:51:37.075462,417,2024-12-22 15:15:37.075462,MFG_ID#1980,2019-12-21 07:51:37.075462,MFG_ID#1980,2020-01-02 07:51:37.075462,2020-01-05 07:51:37.075462,101829,88951,12878,146
FC#171320,2018-10-16 09:51:37.075473,52,2018-10-28 09:51:37.075473,893,2022-09-18 04:08:37.075473,MFG_ID#1819,2018-10-04 09:51:37.075473,MFG_ID#1819,2018-10-20 09:51:37.075473,2018-10-22 09:51:37.075473,79568,68771,10797,129
FC#174262,2015-09-17 18:05:37.075484,59,2015-09-25 18:05:37.075484,928,2024-05-19 21:10:37.075484,MFG_ID#1926,2015-09-04 18:05:37.075484,MFG_ID#1926,2015-09-21 18:05:37.075484,2015-09-23 18:05:37.075484,141801,96736,45065,76
FC#93159,2018-03-07 14:36:37.075495,78,2018-03-16 14:36:37.075495,855,2024-05-15 17:07:37.075495,MFG_ID#1917,2018-03-12 14:36:37.075495,MFG_ID#1917,2018-03-11 14:36:37.075495,2018-03-13 14:36:37.075495,92704,59642,33062,95
FC#56346,2016-11-20 09:25:37.075508,161,2016-11-29 09:25:37.075508,555,2022-05-21 22:35:37.075508,MFG_ID#1416,2016-11-12 09:25:37.075508,MFG_ID#1416,2016-11-22 09:25:37.075508,2016-11-24 09:25:37.075508,159849,149361,10488,69
FC#115521,2015-04-10 15:26:37.075519,626,2015-04-21 15:26:37.075519,156,2022-01-17 05:50:37.075519,MFG_ID#1130,2015-04-18 15:26:37.075519,MFG_ID#1130,2015-04-13 15:26:37.075519,2015-04-15 15:26:37.075519,171897,162793,9104,140
FC#53502,2021-08-18 00:22:37.075536,778,2021-08-27 00:22:37.075536,164,2023-08-30 04:35:37.075536,MFG_ID#1059,2021-08-11 00:22:37.075536,MFG_ID#1059,2021-08-22 00:22:37.075536,2021-08-23 00:22:37.075536,114446,79059,35387,103
FC#43440,2021-08-31 09:18:37.075547,119,2021-09-10 09:18:37.075547,34,2023-02-04 02:56:37.075547,MFG_ID#1257,2021-08-15 09:18:37.075547,MFG_ID#1257,2021-09-02 09:18:37.075547,2021-09-03 09:18:37.075547,102269,76349,25920,94
FC#176199,2018-02-23 08:43:37.075558,626,2018-03-02 08:43:37.075558,385,2022-10-02 08:12:37.075558,MFG_ID#884,2018-02-17 08:43:37.075558,MFG_ID#884,2018-02-25 08:43:37.075558,2018-03-01 08:43:37.075558,145588,145129,459,78
FC#9331,2017-07-12 16:42:37.075570,125,2017-07-24 16:42:37.075570,632,2023-12-28 01:39:37.075570,MFG_ID#1129,2017-07-02 16:42:37.075570,MFG_ID#1129,2017-07-16 16:42:37.075570,2017-07-18 16:42:37.075570,134914,128848,6066,51
FC#128070,2017-08-18 14:16:37.075581,809,2017-08-29 14:16:37.075581,718,2024-08-09 08:51:37.075581,MFG_ID#1702,2017-08-04 14:16:37.075581,MFG_ID#1702,2017-08-21 14:16:37.075581,2017-08-22 14:16:37.075581,182309,156448,25861,98
FC#100446,2024-05-20 03:20:37.075593,628,2024-05-30 03:20:37.075593,980,2023-11-16 12:18:37.075593,MFG_ID#1661,2024-05-09 03:20:37.075593,MFG_ID#1661,2024-05-22 03:20:37.075593,2024-05-26 03:20:37.075593,101614,74680,26934,133
FC#77252,2022-11-30 17:26:37.075605,633,2022-12-10 17:26:37.075605,155,2024-04-24 17:01:37.075605,MFG_ID#1226,2022-11-28 17:26:37.075605,MFG_ID#1226,2022-12-03 17:26:37.075605,2022-12-06 17:26:37.075605,195350,174680,20670,68
FC#193370,2015-12-09 21:37:37.075616,315,2015-12-19 21:37:37.075616,573,2023-07-14 16:29:37.075616,MFG_ID#932,2015-12-09 21:37:37.075616,MFG_ID#932,2015-12-13 21:37:37.075616,2015-12-14 21:37:37.075616,153010,114520,38490,102
FC#149602,2019-01-30 21:12:37.075628,873,2019-02-09 21:12:37.075628,185,2021-12-09 05:58:37.075628,MFG_ID#1061,2019-02-03 21:12:37.075628,MFG_ID#1061,2019-02-02 21:12:37.075628,2019-02-05 21:12:37.075628,199547,169344,30203,118
FC#21296,2022-03-22 04:09:37.075639,126,2022-04-01 04:09:37.075639,935,2021-11-11 05:38:37.075639,MFG_ID#1457,2022-03-07 04:09:37.075639,MFG_ID#1457,2022-03-24 04:09:37.075639,2022-03-28 04:09:37.075639,153023,119604,33419,116
FC#164027,2023-08-26 01:52:37.075650,755,2023-09-02 01:52:37.075650,524,2024-04-02 08:37:37.075650,MFG_ID#1350,2023-09-15 01:52:37.075650,MFG_ID#1350,2023-08-28 01:52:37.075650,2023-09-01 01:52:37.075650,133897,110543,23354,53
FC#75556,2016-02-22 07:01:37.075661,313,2016-03-01 07:01:37.075661,482,2024-10-09 07:52:37.075661,MFG_ID#1964,2016-02-11 07:01:37.075661,MFG_ID#1964,2016-02-25 07:01:37.075661,2016-02-26 07:01:37.075661,181421,165056,16365,115
FC#35139,2023-06-07 13:18:37.075679,752,2023-06-18 13:18:37.075679,45,2023-05-23 00:25:37.075679,MFG_ID#1472,2023-06-13 13:18:37.075679,MFG_ID#1472,2023-06-11 13:18:37.075679,2023-06-15 13:18:37.075679,79382,53892,25490,106
FC#57792,2022-04-30 01:22:37.075690,138,2022-05-10 01:22:37.075690,281,2023-02-12 12:11:37.075690,MFG_ID#1337,2022-05-06 01:22:37.075690,MFG_ID#1337,2022-05-03 01:22:37.075690,2022-05-07 01:22:37.075690,76828,72194,4634,90
FC#159920,2023-04-09 07:04:37.075701,590,2023-04-21 07:04:37.075701,112,2021-12-09 04:40:37.075701,MFG_ID#1325,2023-04-07 07:04:37.075701,MFG_ID#1325,2023-04-11 07:04:37.075701,2023-04-13 07:04:37.075701,157004,113700,43304,76
FC#138183,2023-01-24 01:54:37.075710,344,2023-02-03 01:54:37.075710,192,2022-07-01 03:43:37.075710,MFG_ID#974,2023-01-23 01:54:37.075710,MFG_ID#974,2023-01-27 01:54:37.075710,2023-01-28 01:54:37.075710,184824,168628,16196,83
FC#91826,2015-07-31 19:10:37.075720,937,2015-08-10 19:10:37.075720,362,2022-10-16 15:52:37.075720,MFG_ID#1201,2015-07-26 19:10:37.075720,MFG_ID#1201,2015-08-04 19:10:37.075720,2015-08-06 19:10:37.075720,144403,120630,23773,100
FC#84942,2020-06-10 08:40:37.075730,700,2020-06-21 08:40:37.075730,795,2021-02-08 23:46:37.075730,MFG_ID#891,2020-05-23 08:40:37.075730,MFG_ID#891,2020-06-12 08:40:37.075730,2020-06-15 08:40:37.075730,92747,91019,1728,87
FC#177954,2017-08-17 08:31:37.075740,134,2017-08-28 08:31:37.075740,161,2024-02-26 22:52:37.075740,MFG_ID#1427,2017-09-02 08:31:37.075740,MFG_ID#1427,2017-08-19 08:31:37.075740,2017-08-22 08:31:37.075740,119722,83689,36033,58
FC#119992,2017-04-04 01:20:37.075750,165,2017-04-16 01:20:37.075750,267,2023-06-20 17:17:37.075750,MFG_ID#1379,2017-04-05 01:20:37.075750,MFG_ID#1379,2017-04-07 01:20:37.075750,2017-04-11 01:20:37.075750,186991,156345,30646,101
FC#37689,2015-06-16 21:45:37.075759,956,2015-06-25 21:45:37.075759,445,2023-08-05 18:38:37.075759,MFG_ID#1104,2015-06-07 21:45:37.075759,MFG_ID#1104,2015-06-18 21:45:37.075759,2015-06-19 21:45:37.075759,101963,53513,48450,110
FC#50741,2015-08-18 13:00:37.075769,951,2015-08-26 13:00:37.075769,107,2024-04-30 23:23:37.075769,MFG_ID#1812,2015-07-29 13:00:37.075769,MFG_ID#1812,2015-08-20 13:00:37.075769,2015-08-21 13:00:37.075769,100424,65772,34652,67
FC#103860,2017-05-05 04:41:37.075780,195,2017-05-15 04:41:37.075780,968,2022-08-22 01:13:37.075780,MFG_ID#1092,2017-05-12 04:41:37.075780,MFG_ID#1092,2017-05-07 04:41:37.075780,2017-05-10 04:41:37.075780,106840,86891,19949,76
FC#11012,2021-03-17 11:41:37.075789,283,2021-03-29 11:41:37.075789,340,2024-01-14 14:55:37.075789,MFG_ID#515,2021-03-03 11:41:37.075789,MFG_ID#515,2021-03-19 11:41:37.075789,2021-03-20 11:41:37.075789,75123,49670,25453,60
FC#122788,2016-11-14 13:58:37.075799,385,2016-11-23 13:58:37.075799,152,2022-04-11 03:02:37.075799,MFG_ID#1630,2016-11-01 13:58:37.075799,MFG_ID#1630,2016-11-18 13:58:37.075799,2016-11-19 13:58:37.075799,182695,171825,10870,147
FC#7652,2015-10-07 13:20:37.075809,569,2015-10-18 13:20:37.075809,815,2022-06-12 00:08:37.075809,MFG_ID#504,2015-09-15 13:20:37.075809,MFG_ID#504,2015-10-10 13:20:37.075809,2015-10-12 13:20:37.075809,162655,140191,22464,83
FC#90538,2021-12-31 06:05:37.075820,171,2022-01-11 06:05:37.075820,816,2023-03-21 06:58:37.075820,MFG_ID#1058,2022-01-06 06:05:37.075820,MFG_ID#1058,2022-01-02 06:05:37.075820,2022-01-04 06:05:37.075820,137822,120242,17580,57
FC#126197,2019-03-23 03:24:37.075831,324,2019-03-30 03:24:37.075831,858,2022-10-19 07:43:37.075831,MFG_ID#975,2019-03-17 03:24:37.075831,MFG_ID#975,2019-03-26 03:24:37.075831,2019-03-28 03:24:37.075831,106338,60004,46334,124
FC#28339,2022-12-03 17:14:37.075840,768,2022-12-12 17:14:37.075840,213,2024-06-02 23:09:37.075840,MFG_ID#1581,2022-11-28 17:14:37.075840,MFG_ID#1581,2022-12-06 17:14:37.075840,2022-12-09 17:14:37.075840,152185,130020,22165,95
FC#27887,2021-09-20 02:15:37.075851,700,2021-09-30 02:15:37.075851,308,2021-04-27 01:17:37.075851,MFG_ID#1697,2021-09-11 02:15:37.075851,MFG_ID#1697,2021-09-22 02:15:37.075851,2021-09-23 02:15:37.075851,167210,147457,19753,144
FC#10953,2018-06-14 00:59:37.075862,197,2018-06-24 00:59:37.075862,412,2024-11-20 09:01:37.075862,MFG_ID#733,2018-06-30 00:59:37.075862,MFG_ID#733,2018-06-16 00:59:37.075862,2018-06-20 00:59:37.075862,174626,169514,5112,83
FC#4737,2015-08-05 19:36:37.075873,551,2015-08-14 19:36:37.075873,81,2021-10-22 23:39:37.075873,MFG_ID#967,2015-07-16 19:36:37.075873,MFG_ID#967,2015-08-08 19:36:37.075873,2015-08-12 19:36:37.075873,133572,91097,42475,65
FC#58831,2022-01-29 03:53:37.075884,914,2022-02-10 03:53:37.075884,603,2022-10-14 00:46:37.075884,MFG_ID#1861,2022-01-21 03:53:37.075884,MFG_ID#1861,2022-02-01 03:53:37.075884,2022-02-05 03:53:37.075884,182996,159990,23006,52
FC#148604,2024-12-29 11:54:37.075896,389,2025-01-08 11:54:37.075896,901,2024-11-23 23:08:37.075896,MFG_ID#1272,2024-12-13 11:54:37.075896,MFG_ID#1272,2024-12-31 11:54:37.075896,2025-01-01 11:54:37.075896,116884,83270,33614,124
FC#29156,2021-09-18 00:05:37.075907,129,2021-09-29 00:05:37.075907,944,2024-09-16 07:03:37.075907,MFG_ID#1363,2021-10-01 00:05:37.075907,MFG_ID#1363,2021-09-20 00:05:37.075907,2021-09-23 00:05:37.075907,163919,126921,36998,84
FC#77898,2024-03-30 09:48:37.075918,704,2024-04-06 09:48:37.075918,543,2024-05-27 11:32:37.075918,MFG_ID#1381,2024-03-25 09:48:37.075918,MFG_ID#1381,2024-04-03 09:48:37.075918,2024-04-06 09:48:37.075918,107668,62575,45093,66
FC#28908,2019-08-09 08:06:37.075929,930,2019-08-18 08:06:37.075929,328,2022-03-23 00:33:37.075929,MFG_ID#638,2019-07-22 08:06:37.075929,MFG_ID#638,2019-08-12 08:06:37.075929,2019-08-14 08:06:37.075929,160964,159526,1438,72
FC#44064,2018-01-17 06:19:37.075940,758,2018-01-28 06:19:37.075940,649,2024-05-07 02:32:37.075940,MFG_ID#1346,2018-01-20 06:19:37.075940,MFG_ID#1346,2018-01-20 06:19:37.075940,2018-01-23 06:19:37.075940,139100,105556,33544,96
FC#103228,2020-10-01 02:40:37.075951,954,2020-10-09 02:40:37.075951,625,2023-12-17 09:39:37.075951,MFG_ID#1817,2020-10-10 02:40:37.075951,MFG_ID#1817,2020-10-05 02:40:37.075951,2020-10-06 02:40:37.075951,137403,123949,13454,140
FC#191537,2016-02-15 02:41:37.075963,814,2016-02-23 02:41:37.075963,952,2022-04-08 09:50:37.075963,MFG_ID#1266,2016-03-07 02:41:37.075963,MFG_ID#1266,2016-02-18 02:41:37.075963,2016-02-20 02:41:37.075963,196971,163202,33769,69
FC#98483,2017-03-16 21:21:37.075979,446,2017-03-27 21:21:37.075979,992,2023-06-01 06:27:37.075979,MFG_ID#1547,2017-03-10 21:21:37.075979,MFG_ID#1547,2017-03-19 21:21:37.075979,2017-03-23 21:21:37.075979,90409,59579,30830,106
FC#143659,2017-12-15 21:24:37.075990,10,2017-12-27 21:24:37.075990,717,2022-07-14 04:18:37.075990,MFG_ID#1943,2017-12-07 21:24:37.075990,MFG_ID#1943,2017-12-19 21:24:37.075990,2017-12-21 21:24:37.075990,184660,136706,47954,102
FC#70703,2015-09-02 11:42:37.076001,711,2015-09-14 11:42:37.076001,351,2022-04-17 22:30:37.076001,MFG_ID#587,2015-09-22 11:42:37.076001,MFG_ID#587,2015-09-04 11:42:37.076001,2015-09-05 11:42:37.076001,99513,83669,15844,126
FC#155893,2016-01-10 06:41:37.076011,273,2016-01-22 06:41:37.076011,378,2021-04-16 09:19:37.076011,MFG_ID#1808,2016-01-31 06:41:37.076011,MFG_ID#1808,2016-01-13 06:41:37.076011,2016-01-14 06:41:37.076011,127630,81113,46517,69
FC#134195,2021-09-09 19:05:37.076023,302,2021-09-19 19:05:37.076023,485,2021-04-15 13:39:37.076023,MFG_ID#556,2021-09-13 19:05:37.076023,MFG_ID#556,2021-09-11 19:05:37.076023,2021-09-15 19:05:37.076023,128204,91862,36342,137
FC#111922,2021-02-23 21:41:37.076034,544,2021-03-05 21:41:37.076034,316,2024-03-12 06:44:37.076034,MFG_ID#562,2021-03-11 21:41:37.076034,MFG_ID#562,2021-02-25 21:41:37.076034,2021-03-01 21:41:37.076034,161314,112513,48801,101
FC#63371,2021-04-03 06:02:37.076045,102,2021-04-15 06:02:37.076045,601,2024-05-31 03:24:37.076045,MFG_ID#1857,2021-03-27 06:02:37.076045,MFG_ID#1857,2021-04-05 06:02:37.076045,2021-04-09 06:02:37.076045,154098,134904,19194,103
FC#189334,2019-11-24 01:02:37.076056,792,2019-12-05 01:02:37.076056,857,2023-12-30 19:22:37.076056,MFG_ID#1563,2019-11-10 01:02:37.076056,MFG_ID#1563,2019-11-26 01:02:37.076056,2019-11-29 01:02:37.076056,105089,99748,5341,70
FC#96171,2022-04-15 16:57:37.076067,314,2022-04-26 16:57:37.076067,126,2021-12-31 23:02:37.076067,MFG_ID#1688,2022-04-01 16:57:37.076067,MFG_ID#1688,2022-04-18 16:57:37.076067,2022-04-22 16:57:37.076067,92917,87667,5250,86
FC#72048,2022-10-06 10:56:37.076078,619,2022-10-16 10:56:37.076078,712,2021-08-17 10:21:37.076078,MFG_ID#947,2022-10-19 10:56:37.076078,MFG_ID#947,2022-10-08 10:56:37.076078,2022-10-12 10:56:37.076078,97642,48387,49255,97
FC#10190,2023-11-03 04:15:37.076089,126,2023-11-13 04:15:37.076089,855,2022-10-20 07:48:37.076089,MFG_ID#1961,2023-10-23 04:15:37.076089,MFG_ID#1961,2023-11-05 04:15:37.076089,2023-11-08 04:15:37.076089,117224,97097,20127,144
FC#44930,2022-03-29 11:45:37.076100,359,2022-04-06 11:45:37.076100,210,2023-02-12 13:04:37.076100,MFG_ID#1833,2022-03-25 11:45:37.076100,MFG_ID#1833,2022-04-01 11:45:37.076100,2022-04-03 11:45:37.076100,134932,100714,34218,87
FC#69579,2024-02-03 23:21:37.076111,267,2024-02-15 23:21:37.076111,714,2021-10-21 03:29:37.076111,MFG_ID#1859,2024-01-13 23:21:37.076111,MFG_ID#1859,2024-02-05 23:21:37.076111,2024-02-06 23:21:37.076111,168989,149735,19254,124
FC#195856,2022-07-08 09:17:37.076122,957,2022-07-19 09:17:37.076122,366,2023-08-24 02:31:37.076122,MFG_ID#1639,2022-07-06 09:17:37.076122,MFG_ID#1639,2022-07-11 09:17:37.076122,2022-07-15 09:17:37.076122,83633,52122,31511,102
FC#93084,2024-09-26 12:25:37.076133,207,2024-10-07 12:25:37.076133,890,2023-07-31 07:56:37.076133,MFG_ID#1972,2024-09-12 12:25:37.076133,MFG_ID#1972,2024-09-28 12:25:37.076133,2024-10-02 12:25:37.076133,76570,73538,3032,116
FC#4073,2023-04-24 07:36:37.076144,283,2023-05-04 07:36:37.076144,658,2023-12-02 13:57:37.076144,MFG_ID#658,2023-05-06 07:36:37.076144,MFG_ID#658,2023-04-27 07:36:37.076144,2023-04-30 07:36:37.076144,139814,125794,14020,112
FC#96443,2022-08-30 20:51:37.076155,222,2022-09-10 20:51:37.076155,942,2021-05-04 21:51:37.076155,MFG_ID#1835,2022-08-26 20:51:37.076155,MFG_ID#1835,2022-09-03 20:51:37.076155,2022-09-04 20:51:37.076155,147161,116439,30722,97
FC#124373,2019-06-12 15:40:37.076166,780,2019-06-20 15:40:37.076166,876,2024-08-18 06:38:37.076166,MFG_ID#533,2019-06-07 15:40:37.076166,MFG_ID#533,2019-06-14 15:40:37.076166,2019-06-15 15:40:37.076166,187450,175910,11540,105
FC#32995,2015-09-04 17:38:37.076178,496,2015-09-13 17:38:37.076178,212,2022-06-17 12:12:37.076178,MFG_ID#1092,2015-08-13 17:38:37.076178,MFG_ID#1092,2015-09-07 17:38:37.076178,2015-09-10 17:38:37.076178,107632,99180,8452,137
FC#3911,2020-08-19 02:00:37.076190,32,2020-08-29 02:00:37.076190,247,2021-10-30 21:07:37.076190,MFG_ID#650,2020-08-16 02:00:37.076190,MFG_ID#650,2020-08-23 02:00:37.076190,2020-08-26 02:00:37.076190,88893,73922,14971,127
FC#131942,2015-12-01 00:25:37.076200,146,2015-12-11 00:25:37.076200,891,2023-03-03 13:10:37.076200,MFG_ID#1122,2015-11-21 00:25:37.076200,MFG_ID#1122,2015-12-03 00:25:37.076200,2015-12-04 00:25:37.076200,127803,126360,1443,149
FC#126956,2019-12-12 18:18:37.076210,381,2019-12-22 18:18:37.076210,993,2024-09-25 15:51:37.076210,MFG_ID#1040,2019-12-04 18:18:37.076210,MFG_ID#1040,2019-12-16 18:18:37.076210,2019-12-18 18:18:37.076210,103001,80280,22721,66
FC#59269,2017-07-15 00:05:37.076220,208,2017-07-25 00:05:37.076220,410,2021-04-08 13:16:37.076220,MFG_ID#1749,2017-07-07 00:05:37.076220,MFG_ID#1749,2017-07-18 00:05:37.076220,2017-07-20 00:05:37.076220,89075,63532,25543,127
FC#110155,2022-12-20 05:35:37.076229,685,2022-12-30 05:35:37.076229,128,2022-09-21 02:52:37.076229,MFG_ID#1107,2022-12-08 05:35:37.076229,MFG_ID#1107,2022-12-23 05:35:37.076229,2022-12-25 05:35:37.076229,177100,135446,41654,117
FC#135143,2017-04-04 10:51:37.076239,818,2017-04-16 10:51:37.076239,709,2022-10-14 16:42:37.076239,MFG_ID#1565,2017-04-03 10:51:37.076239,MFG_ID#1565,2017-04-07 10:51:37.076239,2017-04-08 10:51:37.076239,86466,69371,17095,116
FC#11757,2017-06-24 09:00:37.076249,465,2017-07-05 09:00:37.076249,225,2022-07-05 23:15:37.076249,MFG_ID#712,2017-06-13 09:00:37.076249,MFG_ID#712,2017-06-28 09:00:37.076249,2017-06-29 09:00:37.076249,88130,49250,38880,65
FC#105365,2018-08-12 22:50:37.076260,383,2018-08-24 22:50:37.076260,223,2024-07-23 09:07:37.076260,MFG_ID#976,2018-08-03 22:50:37.076260,MFG_ID#976,2018-08-16 22:50:37.076260,2018-08-20 22:50:37.076260,192247,183507,8740,149
FC#176591,2017-03-02 03:30:37.076272,580,2017-03-12 03:30:37.076272,109,2021-05-08 03:16:37.076272,MFG_ID#778,2017-02-09 03:30:37.076272,MFG_ID#778,2017-03-05 03:30:37.076272,2017-03-09 03:30:37.076272,184480,173179,11301,143
FC#153398,2020-02-17 05:30:37.076286,148,2020-02-25 05:30:37.076286,468,2021-04-23 11:30:37.076286,MFG_ID#1106,2020-01-26 05:30:37.076286,MFG_ID#1106,2020-02-19 05:30:37.076286,2020-02-20 05:30:37.076286,199951,151642,48309,81
FC#58713,2024-05-19 07:20:37.076302,662,2024-05-26 07:20:37.076302,318,2024-02-16 18:38:37.076302,MFG_ID#1241,2024-06-03 07:20:37.076302,MFG_ID#1241,2024-05-21 07:20:37.076302,2024-05-22 07:20:37.076302,187139,168010,19129,66
FC#65071,2017-10-18 13:01:37.076316,275,2017-10-27 13:01:37.076316,823,2025-01-27 13:31:37.076316,MFG_ID#500,2017-10-16 13:01:37.076316,MFG_ID#500,2017-10-21 13:01:37.076316,2017-10-23 13:01:37.076316,124639,76956,47683,84
